CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8544","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","1100-1215","FERG T177","Mazzocca, Ann","3","Open",
"8297","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","TR","0930-1045","LUTR 139","Chakraborti, Rik","1","Open",
"8298","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","TR","1100-1215","LUTR 139","Chakraborti, Rik","0","Closed",
"8299","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","TRIB 1210","Jiang, Yixiao","3","Open",
"8300","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","TRIB 1210","Jiang, Yixiao","3","Open",
"8301","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","MCM 210","Taghvatalab, Sara","1","Open",
"8302","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1500-1550","LUTR 139","Taghvatalab, Sara","2","Open",
"8303","ECON 201","1M","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1000-1050","LUTR 121","Kotula, Gemma","4","Open",
"8304","ECON 201","2M","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1100-1150","LUTR 137","Kotula, Gemma","0","Closed",
"8305","ECON 201","3R","Principles of Macroeconomics","3","  LLFE","Lec","TR","1500-1615","FORBES 1022","He, Zhaochen","1","Open",
"8306","ECON 201","4R","Principles of Macroeconomics","3","  LLFE","Lec","TR","1100-1215","LUTR 121","Pradhan, Gyanendra","4","Open",
"8307","ECON 201","5M","Principles of Macroeconomics","3","  LLFE","Lec","T","1800-2100","LUTR 121","Harford, Joshua","5","Open",
"8308","ECON 201","6R","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2100","LUTR 139","Mashayekh, Ahmad","0","Closed",
"8309","ECON 201","7R","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2100","LUTR 139","Mashayekh, Ahmad","1","Open",
"8310","ECON 202","1R","Principles of Microeconomics","3","  LLFE","Lec","MW","1800-1915","LUTR 137","Jiang, Yixiao","0","Closed",
"8311","ECON 202","2R","Principles of Microeconomics","3","  LLFE","Lec","MWF","1400-1450","MCM 357","Harford, Joshua","0","Closed",
"8312","ECON 202","3M","Principles of Microeconomics","3","  LLFE","Lec","TR","0930-1045","LUTR 121","Taylor, Travis","1","Open",
"8313","ECON 202","4R","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2100","LUTR 242","Cann-Tamakloe, Ralph","3","Open",
"8314","ECON 202","5R","Principles of Microeconomics","3","  LLFE","Lec","M","1800-2100","LUTR 170","Hamed, Hazem","1","Open",
"8315","ECON 202","6R","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2100","LUTR 269","Cann-Tamakloe, Ralph","6","Open",
"8316","ECON 202","7R","Principles of Microeconomics","3","  LLFE","Lec","W","1800-2100","LUTR 242","Hines, Sunita","4","Open",
"8317","ECON 203","1","Environmental Economic Literac","3","","Lec","TR","1630-1745","LUTR 137","Chakraborti, Rik","0","Closed",
"8318","ECON 300","1","Quantitative Methods in ECON","3","","Lec","MWF","0900-0950","LUTR 142","Taghvatalab, Sara","10","Open",
"8319","ECON 300","2","Quantitative Methods in ECON","3","","Lec","MWF","1000-1050","LUTR 142","Taghvatalab, Sara","7","Open",
"8320","ECON 304","1","Interm Macroeconomic Analysis","3","","Lec","TR","1330-1445","LUTR 142","Winder, Robert","0","Closed",
"8321","ECON 304","2","Interm Macroeconomic Analysis","3","","Lec","TR","1500-1615","LUTR 142","Winder, Robert","0","Closed",
"8322","ECON 320","1","European Integration","3","  AIWT","Lec","MWF","1100-1150","LUTR 264","Zestos, George","3","Open",
"8323","ECON 351","1","Urban Economics","3","","Lec","MW","1600-1715","LUTR 242","Kotula, Gemma","1","Open",
"9295","ECON 395","1","SPC TP: Labor Economics","3","","Lec","TR","1630-1745","FORBES 2070A","He, Zhaochen","7","Open",
"8324","ECON 400","1","Econ of Intl Contracting &amp; Org","3","","Lec","TR","1330-1445","LUTR 137","Taylor, Travis","1","Open",
"8325","ECON 485","1","Applied Econometrics","3","","Lec","MW","1600-1715","FORBES 2090","Zestos, George","5","Open",
"8326","ECON 485","2","Applied Econometrics","3","","Lec","MW","1800-1915","LUTR 105","Zestos, George","1","Open",
"8098","EENG 321","1","Control Systems","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","7","Open",
"8099","EENG 321L","1","Control System Laboratory","1","","Lab","M","1800-2045","LUTR 206","Doost Mohammadi, Farideh","7","Open",
"8100","EENG 361","1","Communication Systems I","3","","Lec","TR","0930-1045","LUTR 206","Backens, Jonathan","11","Open",
"8101","EENG 361L","1","Communication Systems Lab","1","","Lab","T","1800-2045","LUTR 206","Backens, Jonathan","11","Open",
"8102","EENG 481","1","Digital Signal Processing","3","","Lec","TR","1100-1215","LUTR 206","Wang, Dali","9","Open",
"8103","EENG 498","1","WI: Electrical Eng. Capstone","1 - 3","  WI","Ind","MWF","1300-1350","LUTR 322","Riedl, Anton","10","Open",
"9082","ENGL 105","1","Literatures - Western World","3","  AIWT","Lec","MWF","1400-1450","MCM 212","Healy, Mary","12","Open",
"9132","ENGL 123","10C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","TRIB 1210","Dorsty, George","0","Closed",
"9133","ENGL 123","11R","First-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","MCM 200B","Finneran, Elisa","1","Open",
"9134","ENGL 123","12R","First-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","MCM 300B","Wheeler, Rebecca","1","Open",
"9135","ENGL 123","13R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","FORBES 2088","Rose, Andrew","0","Closed",
"9136","ENGL 123","14C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 300D","Healy, Mary","2","Open",
"9137","ENGL 123","15R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 300B","Garton-Gundling, Kyle","1","Open",
"9138","ENGL 123","16R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 300D","Healy, Mary","0","Closed",
"9139","ENGL 123","17C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 300B","Garton-Gundling, Kyle","0","Closed",
"9140","ENGL 123","18R","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 200D","Finneran, Elisa","0","Closed",
"9123","ENGL 123","1R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 300D","Bunch, Imogene","2","Open",
"9142","ENGL 123","20C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 200B","Rose, Andrew","1","Open",
"9143","ENGL 123","21R","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 200D","Anderson, Amy","0","Closed",
"9145","ENGL 123","23C","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 200C","Stewart, Nathan","0","Closed",
"9147","ENGL 123","25C","First-Year Writing Seminar","3","  LLFW","Lec","TR","1930-2045","MCM 200C","Stewart, Nathan","0","Closed",
"9272","ENGL 123","26","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 160","Garton-Gundling, Kyle","1","Open",
"9124","ENGL 123","2R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","TRIB 1210","Cornette Jr, James","0","Closed",
"9125","ENGL 123","3R","First-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 300B","Wheeler, Rebecca","1","Open",
"9126","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 216","McKenzie, Virginia","0","Closed",
"9127","ENGL 123","5C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 300D","Bunch, Imogene","1","Open",
"9128","ENGL 123","6R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 200C","Carney, Jason","0","Closed",
"9129","ENGL 123","7R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","TRIB 1210","Cornette Jr, James","0","Closed",
"9130","ENGL 123","8R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 164","Rose, Andrew","0","Closed",
"9131","ENGL 123","9R","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 200D","Healy, Mary","0","Closed",
"9083","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1100-1215","MCM 262","Rowley, Sharon","3","Open",
"9084","ENGL 200","2","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1630-1745","MCM 162","Rowley, Sharon","15","Open",
"9085","ENGL 201","1","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1100-1150","FORBES 2070A","Pollard, Scott","3","Open",
"9086","ENGL 201","2","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1500-1550","MCM 260","Pollard, Scott","9","Open",
"9087","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","TR","1330-1445","MCM 260","Teekell, Anna","10","Open",
"9088","ENGL 202","2","Lit Foundation III: Mid 19thC-","3","","Lec","TR","1500-1615","MCM 260","Teekell, Anna","12","Open",
"9089","ENGL 215","1","Popular Genres","3","  AICE","Lec","TR","1800-1915","MCM 212","Keeling, Kara","11","Open",
"9148","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0800-0915","MCM 210","Cornette Jr, James","1","Open",
"9157","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 200C","Carney, Jason","0","Closed",
"9159","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 216","Hopkins, Patricia","0","Closed",
"9160","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","FORBES 2088","Shortsleeve, Kevin","0","Closed",
"9161","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","TRIB 1213","Dorsty, George","0","Closed",
"9162","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 307","Anderson, Amy","1","Open",
"9163","ENGL 223","16","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 216","Hopkins, Patricia","4","Open",
"9164","ENGL 223","17","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 114","Davis, Cynthia","0","Closed",
"9165","ENGL 223","18","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","TRIB 208","Lebron, Georgepierre","0","Closed",
"9166","ENGL 223","19","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 262","Bunch, Imogene","2","Open",
"9149","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 200C","Carney, Jason","1","Open",
"9167","ENGL 223","20","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","MCM 300D","Anderson, Amy","0","Closed",
"9168","ENGL 223","21","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 210","Eleftheriou, Joanna","0","Closed",
"9169","ENGL 223","22","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 200D","Camp, Sarah","2","Open",
"9170","ENGL 223","23","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 260","Eng, Julie","1","Open",
"9171","ENGL 223","24","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 212","Dorsty, George","0","Closed",
"9172","ENGL 223","25","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 162","Keeling, Kara","0","Closed",
"9173","ENGL 223","26","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 200C","Stewart, Nathan","0","Closed",
"9175","ENGL 223","28","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1800-1915","MCM 200D","Camp, Sarah","2","Open",
"9150","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 200D","Davis, Cynthia","0","Closed",
"9177","ENGL 223","30","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","TRIB 208","Lebron, Georgepierre","1","Open",
"9151","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 216","Hopkins, Patricia","1","Open",
"9152","ENGL 223","5","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 164","Rose, Andrew","0","Closed",
"9153","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 200C","Eleftheriou, Joanna","0","Closed",
"9154","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 200D","Cornette Jr, James","2","Open",
"9156","ENGL 223","9","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 300D","Bunch, Imogene","1","Open",
"9103","ENGL 250","1","Shaping Lang: Creative Writ","3","  AICE","Lec","MW","1600-1715","MCM 216","Rodden, Dan","0","Closed",
"9102","ENGL 271","1M","The Arthurian Legend","3","  AIWT","Lec","TR","1330-1445","MCM 162","Rowley, Sharon","10","Open",
"9301","ENGL 295","1","SPC TP:Intro Film Production","3","","Lec","T","1800-2045","TRIB 1213","Anklam, James","11","Open",
"9104","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","TR","1630-1745","MCM 366","Pollard, Scott","7","Open",
"9105","ENGL 308","2","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1000-1050","MCM 260","Marinova, Margarita","4","Open",
"9090","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","MWF","1100-1150","MCM 164","Davis, Cynthia","1","Open",
"9091","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","TR","1100-1215","FORBES 2070C","Eleftheriou, Joanna","0","Closed",
"9106","ENGL 310","1","Introduction to Linguistics","3","  AIGM","Lec","MW","1600-1715","MCM 360","Wheeler, Rebecca","10","Open",
"9094","ENGL 313","1","Literature and Social Issues","3","  AIGM","Lec","TR","1330-1445","MCM 212","Apolloni, Jessica","0","Closed",
"9107","ENGL 315","1","Adolescent Literature","3","","Lec","MW","1800-1915","MCM 162","Keeling, Kara","10","Open",
"9108","ENGL 316","1","Children&#39;s Literature","3","","Lec","TR","1330-1445","MCM 312","Shortsleeve, Kevin","13","Open",
"9109","ENGL 316","2","Children&#39;s Literature","3","","Lec","TR","1500-1615","MCM 312","Shortsleeve, Kevin","15","Open",
"9093","ENGL 324","1","Exploring Alterity","3","","Lec","MWF","1200-1250","MCM 114","Marinova, Margarita","19","Open",
"9112","ENGL 339","1","WI:Tutoring in the Writing Ctr","3","  WI","Lec","MWF","1400-1450","TRIB 1213","Emmelhainz, Nicole","0","Closed",
"9482","ENGL 339L","1","Writing Center Experience","1 - 3","","Lab","","","ARR ","Emmelhainz, Nicole","0","Closed",
"9110","ENGL 350","1","WI: Writing-Digital Humanities","3","  WI","Lec","TR","1500-1615","TRIB 1213","Wright, Mary","0","Closed",
"9111","ENGL 350","2","WI: Writing-Digital Humanities","3","  WI","Lec","MWF","1000-1050","TRIB 1213","Emmelhainz, Nicole","0","Closed",
"9114","ENGL 351","1","WI: Fiction Writing","3","  WI","Lec","TR","1500-1615","MCM 316","Rodden, Dan","1","Open",
"9119","ENGL 353","1","WI: Writing for the Profession","3","  WI","Lec","TR","0800-0915","MCM 112","Cobos, April","0","Closed",
"9120","ENGL 353","2","WI: Writing for the Profession","3","  WI","Lec","TR","0930-1045","MCM 112","Cobos, April","0","Closed",
"9121","ENGL 353","3","WI: Writing for the Profession","3","  WI","Lec","MWF","1300-1350","MCM 262","Filetti, Jean","0","Closed",
"9097","ENGL 380","1","Film and Literature","3","","Lec","M","1800-2045","MCM 114","Nichols, John","14","Open",
"9098","ENGL 381","1","The Roaring Twenties","3","  AIWT","Lec","TR","1100-1215","MCM 164","Nichols, John","3","Open",
"9281","ENGL 395","1","SPC TP: Gothic Literature","3","","Lec","TR","1630-1745","MCM 262","Carney, Jason","21","Open",
"9115","ENGL 421","1","Shakespeare","3","","Lec","TR","1500-1615","MCM 212","Apolloni, Jessica","0","Closed",
"9307","ENGL 421","2","Shakespeare","3","","Lec","TR","1630-1745","MCM 164","Apolloni, Jessica","14","Open",
"9099","ENGL 454","1","WI:  Writ for Civic Engagement","3","  WI","Lec","TR","1100-1215","MCM 307","Cobos, April","3","Open",
"9100","ENGL 490","1","WI: Senior Seminar","3","  WI","Lec","TR","0930-1045","MCM 164","Teekell, Anna","0","Closed",
"9101","ENGL 490","2","WI: Senior Seminar","3","  WI","Lec","TR","1630-1745","MCM 316","Rodden, Dan","8","Open",
"9116","ENGL 491","1","Internship in Writing","3","","Int","","","ARR ","Emmelhainz, Nicole","0","Closed",
"9118","ENGL 491","3","Internship in Writing","3","","Int","","","ARR ","Wright, Mary","0","Closed",
"9227","ENGL 491","4","Internship in Writing","3","","Int","","","ARR ","Rodden, Dan","0","Closed",
"9464","ENGL 499","1","IND ST:Copyediting","1","","Ind","","","ARR ","Salomon, David","0","Closed",
"8218","ENGL 521","1","Developing Elem Writers/Reader","3","","Lec","T","1630-1915","MCM 312","Bauer, Martha","5","Open",
"8219","ENGL 521","2","Developing Elem Writers/Reader","3","","Lec","R","1630-1915","MCM 312","Connell, Cynthia","0","Closed",
"8220","ENGL 522","1","Content Area Literacy","3","","Lec","T","1630-1915","MCM 314","Smith, Danielle","0","Closed",
"8221","ENGL 522","2","Content Area Literacy","3","","Lec","R","1630-1915","MCM 314","Smith, Danielle","7","Open",
"8222","ENGL 526","1","Teaching Writing in Secondary","3","","Lec","W","1630-1915","MCM 200B","Wright, Mary","4","Open",
"8104","ENGR 121","1M","Engineering Design","3","","Lec","TR","1100-1215","LUTR 322","Backens, Jonathan","0","Closed",
"8105","ENGR 121","2M","Engineering Design","3","","Lec","TR","1330-1445","LUTR 322","Gerousis, Costa","1","Open",
"8106","ENGR 211","1","Intro Electric Circuits/Electr","3","","Lec","TR","1100-1215","LUTR 269","Doost Mohammadi, Farideh","3","Open",
"9343","ENGR 211","2","Intro Electric Circuits/Electr","3","","Lec","TR","1100-1215","LUTR 323","Vanashi, Hessam","2","Open",
"8108","ENGR 211L","1","Intro Electric Circ/Electr Lab","1","","Lab","W","1800-2045","LUTR 206","Vanashi, Hessam","0","Closed",
"8109","ENGR 211L","2","Intro Electric Circ/Electr Lab","1","","Lab","W","1500-1745","LUTR 206","Wang, Dali","0","Closed",
"9344","ENGR 211L","3","Intro Electric Circ/Electr Lab","1","","Lab","R","1800-2045","LUTR 206","Fernandez, Jose","2","Open",
"8110","ENGR 213","1","Discrete Structures-Comp Appl","3","","Lec","MWF","1400-1450","LUTR 376","Selfridge, Justin","4","Open",
"8111","ENGR 213","2","Discrete Structures-Comp Appl","3","","Lec","TR","1800-1915","LUTR 322","Selfridge, Justin","18","Open",
"8112","ENGR 340","1","Math Mthds-Engineers/Scientist","3","","Lec","TR","0930-1045","LUTR 322","Selfridge, Justin","0","Closed",
"8211","ENVS 510","1","Biometry","3","","Lec","W","1730-2020","FORBES 2043","Lattanzio, Matthew","9","Open",
"8212","ENVS 530","1","Biogeography","3","","Lec","M","1730-2020","FORBES 2043","Sherwin, Rick","6","Open",
"9235","ENVS 532","1","Wetlands Ecology","4","","Lec","TR","1730-1845","FORBES 2051","Whiting, Gary","10","Open",
"9236","ENVS 532L","1","Wetlands Ecology Lab","0","","Lab","S","0800-1150","FORBES 2051","Whiting, Gary","10","Open",
"8213","ENVS 590","1","Topical Sem-Envirnmntl Science","1 - 4","","Lec","R","1230-1320","FORBES 2014","Lattanzio, Matthew","14","Open",
"9454","ENVS 599","1","IND ST:Flor analysis Tdwtr VA","2","","Ind","","","ARR ","Steven, Janet","0","Closed",
"9516","ENVS 599","2","IND ST:Occ Model Coyote SE VA","3","","Ind","","","ARR ","Sherwin, Rick","0","Closed",
"8214","ENVS 699","1","Thesis Research","1 - 6","","Ind","","","ARR ","Steven, Janet","6","Open",
"9421","EUPH 131","1","Applied Music: Euphonium","1","","Lab","","","ARR ","Cipriano, James","0","Closed",
"9423","EUPH 233","1","Applied Music: Euphonium","2","","Lec","","","ARR ","Cipriano, James","0","Closed",
"8072","FINC 210","1","Personal Finance","3","","Lec","TR","1800-1915","LUTR 137","Le Mons, Kathleen","4","Open",
"8073","FINC 300","1","Managerial Finance","3","","Lec","MW","1800-1915","MCM 110","Guha, Sanjib","0","Closed",
"8074","FINC 300","2","Managerial Finance","3","","Lec","MW","1930-2045","MCM 110","Guha, Sanjib","0","Closed",
"8075","FINC 324","1","Principles of Investment","3","","Lec","MWF","0800-0850","LUTR 137","Williams, McKim; Mella-Barahona, Javier","5","Open",
"9245","FINC 325","1","Mgmt of Financial Institutions","3","","Lec","MWF","1200-1250","LUTR 105","Ji, Xiuqing","2","Open",
"8076","FINC 422","1","Intermediate Corporate Finance","3","","Lec","TR","0800-0915","LUTR 123","Hall, Thomas","0","Closed",
"8077","FINC 422","2","Intermediate Corporate Finance","3","","Lec","TR","0930-1045","LUTR 123","Hall, Thomas","0","Closed",
"8078","FINC 425","1","Risk Management","3","","Lec","MWF","0800-0850","LUTR 105","Rahim, Niazur","5","Open",
"8079","FINC 425","2","Risk Management","3","","Lec","MWF","0900-0950","LUTR 105","Rahim, Niazur","0","Closed",
"9299","FINC 425","3","Risk Management","3","","Lec","MWF","1100-1150","LUTR 123","Rahim, Niazur","0","Closed",
"9424","FLUT 131","1","Applied Music: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9348","FLUT 231","1","Applied Music: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9349","FLUT 233","1","Applied Music:  Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9350","FLUT 333","1","Applied Music: Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9351","FLUT 431","1","Applied Music: Flute","1","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9352","FLUT 433","1","Applied Music: Flute","2","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"8913","FNAR 117","1","3D Design","3","","Lab","MW","1030-1250","FERG A192","Lytle, Ryan","2","Open",
"8914","FNAR 117","2","3D Design","3","","Lab","TR","0800-1020","FERG A192","Henry, Gregory","8","Open",
"8915","FNAR 118","1","2D Design","3","","Lab","MW","0800-1020","FERG T195","Lytle, Ryan","9","Open",
"8916","FNAR 118","2","2D Design","3","","Lab","MW","1400-1620","FERG T198","Stephenson, Barbara","3","Open",
"8917","FNAR 121","1","Drawing I","3","","Lab","TR","1030-1250","FERG T195","Brahe, Christian","4","Open",
"8918","FNAR 128","1","Introduction to Digital Media","3","  AICE","Lab","MW","1400-1620","FERG A182","Skees, Alan","0","Closed",
"8921","FNAR 201","1","World Art in Context I","3","  AICE","Lec","MWF","1300-1350","FERG 201","Wampler, Michelle","1","Open",
"8922","FNAR 201","2","World Art in Context I","3","  AICE","Lec","MWF","1500-1550","FERG 210","Wampler, Michelle","3","Open",
"8923","FNAR 201","3","World Art in Context I","3","  AICE","Lec","MW","1600-1715","FERG 210","Wampler, Michelle","0","Closed",
"8924","FNAR 201","4M","World Art in Context I","3","  AICE","Lec","TR","1330-1445","FERG 201","Erhardt, Michelle","1","Open",
"8925","FNAR 201","5M","World Art in Context I","3","  AICE","Lec","MWF","0900-0950","MCM 101","Motta, Rosa","11","Open",
"9249","FNAR 201","6","World Art in Context I","3","  AICE","Lec","MW","1600-1715","FERG 201","Moran, Elizabeth","0","Closed",
"9250","FNAR 201","7","World Art in Context I","3","  AICE","Lec","TR","1500-1615","FERG 201","Moran, Elizabeth","3","Open",
"8926","FNAR 202","1R","World Arts in Context II","3","  AICE","Lec","MWF","0900-0950","FERG 201","Klee, Cristina","3","Open",
"8927","FNAR 202","2","World Arts in Context II","3","  AICE","Lec","MWF","1000-1050","FERG 201","Klee, Cristina","0","Closed",
"8928","FNAR 202","3M","World Arts in Context II","3","  AICE","Lec","MWF","1100-1150","MCM 101","Richardson, Margaret","1","Open",
"8929","FNAR 202","4","World Arts in Context II","3","  AICE","Lec","MWF","1400-1450","FERG 201","Richardson, Margaret","2","Open",
"8930","FNAR 205","1","Digital Photography","3","  AICE","Lab","TR","0800-1020","FERG A182","Skees, Kristin","0","Closed",
"8931","FNAR 224","1","Painting I","3","","Lab","MW","1030-1250","FERG T195","Harris, Christi","3","Open",
"8932","FNAR 227","1","Darkroom Photography","3","","Lab","TR","1030-1250","FERG T191","Bavaria, Christopher","0","Closed",
"8933","FNAR 227","2","Darkroom Photography","3","","Lab","TR","1400-1620","FERG T191","Bavaria, Christopher","2","Open",
"8934","FNAR 241","1","Ceramics I","3","  AICE","Lab","TR","1030-1250","FERG A195","Henry, Gregory","0","Closed",
"8935","FNAR 251","1","Sculpture I","3","","Lab","TR","1400-1620","FERG A192","Henry, Gregory","3","Open",
"8937","FNAR 322","1","Figure Drawing","3","","Lab","TR","0800-1020","FERG T195","Brahe, Christian","5","Open",
"8938","FNAR 333","1","Video Art","3","  AICE","Lab","TR","1030-1250","FERG A182","Skees, Kristin","4","Open",
"8939","FNAR 334","1","Graphic Design Concepts","3","","Lab","MW","0800-1020","FERG A182","Skees, Alan","1","Open",
"9293","FNAR 335","1","Graphic Design Processes","3","","Lab","MW","0800-1020","FERG A182","Skees, Alan","0","Closed",
"9288","FNAR 336","1","Typography","3","","Lab","MW","1030-1250","FERG A182","Skees, Alan","1","Open",
"8936","FNAR 351","1","Advanced Sculpture","3","","Lab","TR","1400-1620","FERG A192","Henry, Gregory","4","Open",
"9251","FNAR 375","1","Pre-Columbian Art","3","  AICE","Lec","TR","1630-1745","FERG 208","Moran, Elizabeth","0","Closed",
"8911","FNAR 376","1","Medieval Art","3","  AICE","Lec","TR","0930-1045","FERG 201","Erhardt, Michelle","6","Open",
"9490","FNAR 401","1","Independent Study Studio Art","3","","Ind","","","ARR ","Harris, Christi","0","Closed",
"8940","FNAR 403","1","WI:Adv Topics: Modern Art","3","  WI","Lec","MWF","1200-1250","MCM 200B","Richardson, Margaret","3","Open",
"8941","FNAR 488","1","Senior Seminar in Studio Art","3","","Lab","MW","1400-1620","FERG T195","Harris, Christi","4","Open",
"9488","FNAR 491","1","PRT:Internship Chrysler Museum","3","","Pra","","","ARR ","Moran, Elizabeth","0","Closed",
"9489","FNAR 491","2","PRT:Mariners Museum Photo Arcv","3","","Pra","","","ARR ","Skees, Kristin","0","Closed",
"9379","FNAR 499","1","IND ST:Contemporary Identities","3","","Ind","","","ARR ","Richardson, Margaret","0","Closed",
"9497","FNAR 499","2","IND ST:Art of the Camino","3","","Ind","","","ARR ","Erhardt, Michelle","0","Closed",
"9498","FNAR 499","3","IND ST:Modern Mexican Art","3","","Ind","","","ARR ","Moran, Elizabeth","0","Closed",
"8912","FNAR 534","1","Theory &amp; Practice of Art Educ","3","","Lec","W","1630-1915","FERG T195","Stephenson, Barbara","4","Open",
"8957","FREN 101","1R","Beginning French I","3","","Lec","MWF","1500-1550","MCM 316","Larson, Sharon","1","Open",
"8958","FREN 101","2R","Beginning French I","3","","Lec","MWF","0800-0850","MCM 207","Siewe Seuchie, Patricia","3","Open",
"8959","FREN 200","1","Eff Comm in French","3","  LLFL","Lec","MW","1930-2045","MCM 210","Digbeu, Lohourou","4","Open",
"8960","FREN 200","2R","Eff Comm in French","3","  LLFL","Lec","MWF","0900-0950","MCM 314","Benham-Langdon, Rebecca","1","Open",
