CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"9031","MKTG 460","2","Integrated Marketing Communic","3","","Lec","TR","0930-1045","LUTR 142","Spiller, Lisa","0","Closed",
"8561","MLAN 205","1R","The Novel-English Translation","3","  AIWT","Lec","MWF","0900-0950","MCM 310","Siewe Seuchie, Patricia","10","Open",
"8562","MLAN 310","1","WI:Texts in Context","3","  AICE  WI","Lec","MWF","1100-1150"," ","Mulryan, Michael","2","Open",
"8563","MLAN 470","1","Teaching Modern Languages","3","","Lec","M","1600-1845","MCM 200B","Grau, Michelle","7","Open",
"8564","MLAN 490","1","WI: Capstone Crse-Modern Lang","3","  WI","Lec","MWF","1300-1350"," ","Valdez, Elena","5","Open",
"9218","MLAN 511","1","Advanced Strategies in TESOL","3","","Lec","W","1600-1845"," ","Grau, Michelle","14","Open",
"9219","MLAN 570","1","Teaching Modern Languages","3","","Lec","M","1600-1845","MCM 200B","Grau, Michelle","4","Open",
"8437","MLSC 101","1F","Leadership/Personal Developmen","2","","Lec","TR","0930-1045","MCM 112","Jones, Justin","0","Closed",
"8438","MLSC 101L","1F","Leadership Lab","1","","Lab","W","1500-1715","MCM 112","Jones, Justin","0","Closed",
"8439","MLSC 201","1","Innovative Team Leadership","2","","Lec","TR","1100-1215","MCM 112","Staff, CNU","9","Open",
"8440","MLSC 201L","1","Leadership Lab","1","","Lab","W","1500-1715","MCM 112","Staff, CNU","9","Open",
"8441","MLSC 301","1","Adaptive Team Leadership","3","","Lec","TR","1330-1445","MCM 112","Relation, Brian","10","Open",
"8442","MLSC 301L","1","Leadership Lab","1","","Lab","W","1500-1715","MCM 112","Relation, Brian","10","Open",
"8443","MLSC 401","1","Developing Adaptive Leaders","3","","Lec","TR","0930-1045","MCM 114","Finch, Jason","5","Open",
"8444","MLSC 401L","1","Leadership Lab","1","","Lab","W","1500-1715","MCM 112","Finch, Jason","5","Open",
"8625","MUSC 012","1M","Performance Attendance","0","","Fie","","","ARR ","Reimer, Mark","35","Open",
"9089","MUSC 014","1","Clarinet Masterclass","0","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"9098","MUSC 014","10","Voice Masterclass","0","","Lab","","","ARR ","McGuire, John","0","Closed",
"9099","MUSC 014","11","Voice Masterclass","0","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9100","MUSC 014","12","Woodwinds Masterclass","0","","Lab","","","ARR ","Fatek, David","0","Closed",
"9101","MUSC 014","13","Woodwinds Masterclass","0","","Lab","","","ARR ","Longmire, Kelly","0","Closed",
"9102","MUSC 014","14","Woodwinds Masterclass","0","","Lab","","","ARR ","Kim, Bokyung","0","Closed",
"9103","MUSC 014","15","Bassoon Masterclass","0","","Lab","","","ARR ","Savige, David","0","Closed",
"9104","MUSC 014","16","Euphonium Masterclass","0","","Lab","","","ARR ","Cipriano, James","0","Closed",
"9090","MUSC 014","2","Composition Masterclass","0","","Lab","W","1200-1250","FERG 213","Tfirn, Maxwell","0","Closed",
"9091","MUSC 014","3","Horn Masterclass","0","","Lab","","","ARR ","Shawger, John","0","Closed",
"9092","MUSC 014","4","Trombone Masterclass","0","","Lab","","","ARR ","Espy, Christopher","0","Closed",
"9093","MUSC 014","5","Percussion Masterclass","0","","Lab","","","ARR ","Jacobson, James","0","Closed",
"9094","MUSC 014","6","Piano Masterclass","0","","Lab","R","1230-1320","FERG R118","Corbin, Benjamin","0","Closed",
"9095","MUSC 014","7","Strings Masterclass","0","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9096","MUSC 014","8","Strings Masterclass","0","","Lab","","","ARR ","Pike, Anastasia","0","Closed",
"9097","MUSC 014","9","Trumpet Masterclass","0","","Lab","","","ARR ","Rossum, Kelly","0","Closed",
"9105","MUSC 100","1","University Chorale","1","  AICE","Lab","TR","1630-1745","FERG R118","Irving, John","16","Open",
"9106","MUSC 101","1","Wind Ensemble","1","  AICE","Lab","TR","1630-1820","FERG R106","Reimer, Mark","26","Open",
"9107","MUSC 102","1","University Orchestra","1","  AICE","Lab","TR","1900-2050","FERG R106","Tews, Jacob","34","Open",
"9108","MUSC 103","1","Jazz Ensemble","1","  AICE","Lab","MWF","1300-1350","FERG R106","Rossum, Kelly","8","Open",
"9109","MUSC 104","1","Chamber Ensemble","1","","Lab","","","ARR ","Corbin, Benjamin","13","Open",
"9110","MUSC 104","2","Chamber Ensemble","1","","Lab","MF","1200-1250","FERG R106","Tfirn, Maxwell","15","Open",
"9111","MUSC 105","1","Chamber Choir","1","  AICE","Lab","MWF","1300-1430","FERG R118","Irving, John","0","Closed",
"9112","MUSC 107","1","Opera CNU","1","","Lab","MWF","1500-1700","FERG A183","McGuire, John","14","Open",
"9113","MUSC 108","1","Jazz Combo","1","","Lab","MWF","1400-1450","FERG R106","Staff, CNU","12","Open",
"9114","MUSC 112","1","Marching Band","1","  AICE","Lab","MWF","1600-1750","FERG R106","Lopez, John","111","Open",
"9115","MUSC 115","1","Elementary Keyboard Skills","1","","Lab","TR","1100-1215","FERG 213","Tomassetti, Elizabeth","12","Open",
"9116","MUSC 115","2","Elementary Keyboard Skills","1","","Lab","TR","0800-0915","FERG 213","Tomassetti, Elizabeth","11","Open",
"9117","MUSC 124","1","Percussion Ensemble","1","","Lab","MWF","1500-1550","FERG R106","Amman, Scott","12","Open",
"9118","MUSC 125","1","Elementary Improv Skills I","1","","Lab","MWF","0800-0850","FERG R106","Sully, Ballard","13","Open",
"9119","MUSC 127","1","Ensemble Accompanying","1","","Lab","","","ARR ","Corbin, Benjamin","4","Open",
"9120","MUSC 128","1","World Music Ensemble","1","","Lab","TR","1900-2015","FERG A183","Staff, CNU","18","Open",
"9121","MUSC 135","1","Music Fundamentals","1","","Lec","M","1100-1150","FERG 210","Hamm, Chelsey","18","Open",
"9123","MUSC 138","1","Elmntry Keybrd Skills: Musc Th","1","","Lab","TR","1630-1745","FERG 213","Kim, Seung-Hye","0","Closed",
"9124","MUSC 143","1","Aural Skills I: Music Theatre","1","","Lab","TR","1100-1215","FERG 210","Staff, CNU","12","Open",
"8626","MUSC 200","1","Music Technology","1","","Lec","MWF","1000-1050","FERG 213","Tfirn, Maxwell","12","Open",
"8627","MUSC 209","1C","Aural Skills I","1","","Lab","TR","0930-1045","FERG 210","Hamm, Chelsey","0","Closed",
"8628","MUSC 211","1C","Elements of Music","3","","Lec","MWF","1000-1050","FERG 210","Hamm, Chelsey","0","Closed",
"9125","MUSC 214","1","Jazz History &amp; Literature","3","  AICE","Lec","TR","1330-1445","FERG 207","Doleac, Benjamin","17","Open",
"9126","MUSC 215","1","Advanced Keyboard Skills","1","","Lab","TR","0930-1045","FERG 213","Kim, Seung-Hye","6","Open",
"9127","MUSC 215","2","Advanced Keyboard Skills","1","","Lab","TR","1500-1615","FERG 213","Kim, Seung-Hye","13","Open",
"9128","MUSC 220","1","Brass Instrument Techniques","1","","Lab","TR","1330-1445","FERG A183","Lopez, John","12","Open",
"9129","MUSC 240","1","Percussion Techniques","1","","Lab","MWF","0900-0950","FERG R106","Amman, Scott","15","Open",
"9130","MUSC 260","1","Voice Techniques","1","","Lab","MWF","1100-1150","FERG R118","Irving, John","9","Open",
"9131","MUSC 265","1","Foreign Language Diction I","1","","Lec","MWF","1100-1150","FERG A183","Holland, Rachel","18","Open",
"9132","MUSC 303","1","History of Western Music I","3","","Lec","TR","1100-1215","FERG 207","Doleac, Benjamin","3","Open",
"9133","MUSC 305","1","History of Western Music III","3","","Lec","TR","1500-1615","FERG 207","Doleac, Benjamin","0","Closed",
"9134","MUSC 309","1","Advanced Aural Skills I","1","","Lab","TR","1330-1445","FERG 210","Tews, Jacob","13","Open",
"9135","MUSC 311","1","Chromatic Harmony and Form","3","","Lec","MWF","0900-0950","FERG 210","Hamm, Chelsey","14","Open",
"9136","MUSC 314","1","Princ of Choral Conducting","3","","Lec","MWF","0900-0950","FERG R118","Irving, John","5","Open",
"9137","MUSC 315","1","Aesthtcs &amp; Techniqs Music Tech","3","  AICE","Lec","MWF","1100-1150","FERG 213","Tfirn, Maxwell","5","Open",
"9138","MUSC 316","1","Princ Instrumental Conducting","3","","Lec","MWF","1000-1050","FERG A183","Reimer, Mark","10","Open",
"9139","MUSC 337","1","WI:Music in Elementary Schools","3","  WI","Lec","TR","1100-1215","FERG A182","Ankney, Kimberly","13","Open",
"9140","MUSC 411","1","Post-Tonal Theory","3","","Lec","MWF","1400-1450","FERG 213","Tfirn, Maxwell","4","Open",
"9141","MUSC 415","1","Orchestration","1","","Lec","R","0930-1045","FERG A183","Tews, Jacob","5","Open",
"9224","MUSC 510","1","Foundations of Music Education","3","","Lec","TR","1330-1445","FERG A182","Ankney, Kimberly","9","Open",
"9225","MUSC 520","1","Choral Literature &amp; Conducting","3","","Lec","MW","1600-1715","FERG R118","Irving, John","0","Closed",
"9226","MUSC 530","1","Wind Literature &amp; Conducting","3","","Lec","TR","1500-1615","FERG A183","Reimer, Mark","14","Open",
"9227","MUSC 545","1","Contemporary Skills &amp; Issues","3","","Lec","M","1730-2015","FERG A182","Ankney, Kimberly","15","Open",
"9228","MUSC 580","1","Jazz Ensemble Techniques","1","","Lec","T","2000-2115"," ","McNeill, Michael","15","Open",
"8811","NEUR 201","1","Introduction of Neuroscience","3","","Lec","MWF","1500-1550","FORBES 2015","Salazar, Anna","30","Open",
"8187","NEUR 300","1","Biostats-Statstcl App Life Sci","3","","Lec","TR","0800-0915","FORBES 2090","Velkey, Andrew","11","Open",
"8188","NEUR 301","1","WI: Research Mthds Neuroscienc","4","  WI","Lec","TR","1100-1215","FORBES 2002","Lipatova, Olga","1","Open",
"8189","NEUR 301L","1","Research Mthds in Neur Lab","0","","Lab","T","1330-1615","FORBES 2002","Lipatova, Olga","1","Open",
"8812","NEUR 305","1","Neurobiology","3","","Lec","MWF","1200-1250","LUTR 269","Mitrano, Darlene","25","Open",
"8191","NEUR 316","1","Brain and Cognition","3","","Lec","TR","0930-1045","MCM 216","Lipatova, Olga","5","Open",
"8190","NEUR 410","1","Neurobiology of Memory","3","","Lec","MWF","1100-1150","FORBES 2070C","Campolattaro, Matthew","3","Open",
"8813","NEUR 490","1","WI:Senior Sem in Neuroscience","3","  WI","Lec","TR","1330-1445"," ","Burket, Jessica","1","Open",
"8814","NEUR 490","2","WI:Senior Sem in Neuroscience","3","  WI","Lec","TR","1500-1615"," ","Burket, Jessica","6","Open",
"9317","OBOE 231","1","Applied Music: Oboe","1","","Lab","","","ARR ","Longmire, Kelly","0","Closed",
"9318","OBOE 431","1","Applied Music: Oboe","1","","Lab","","","ARR ","Longmire, Kelly","0","Closed",
"9319","ORGN 333","1","Applied Music: Organ","2","","Lab","","","ARR ","Cook, Stephen","0","Closed",
"9206","PCSE 579","1","Problem Solving &amp; Presentation","1","","Lec","R","1100-1150","LUTR 301","Gore, David","18","Open",
"9275","PCSE 595","1","SPC TP: Computer &amp; System Sec","3","","Lec","TR","0800-0915","LUTR 258","Kreider, Christopher","8","Open",
"9208","PCSE 699","1","Thesis Research","1 - 9","","Ind","M","1200-1250","LUTR 322","Monaghan, Peter","18","Open",
"9320","PERC 431","1","Applied Music: Percussion","1","","Lab","","","ARR ","Jacobson, James","0","Closed",
"8214","PHIL 101","1R","Critical Thinking I","3","  LLFR","Lec","MWF","1500-1550"," ","Pacella, Michael","0","Closed",
"8215","PHIL 101","2C","Critical Thinking I","3","  LLFR","Lec","MW","1800-1915"," ","Pacella, Michael","0","Closed",
"8216","PHIL 101","3R","Critical Thinking I","3","  LLFR","Lec","MW","1930-2045"," ","Pacella, Michael","0","Closed",
"8217","PHIL 101","4R","Critical Thinking I","3","  LLFR","Lec","W","1930-2215"," ","Barber, Carey","0","Closed",
"8209","PHIL 201","1M","Ancient and Medieval Phil","3","  AIGM","Lec","MWF","0900-0950"," ","Jelinek, Elizabeth","0","Closed",
"8211","PHIL 201","2C","Ancient and Medieval Phil","3","  AIGM","Lec","MWF","1000-1050"," ","Jelinek, Elizabeth","0","Closed",
"8212","PHIL 201","3","Ancient and Medieval Phil","3","  AIGM","Lec","MWF","1200-1250","MCM 364","Silverman, Eric","0","Closed",
"8213","PHIL 201","4M","Ancient and Medieval Phil","3","  AIGM","Lec","MWF","1300-1350","MCM 364","Silverman, Eric","0","Closed",
"8218","PHIL 202","1C","Modern Philosophy","3","  AIWT","Lec","TR","0800-0915","MCM 364","Davidson, James","0","Closed",
"8219","PHIL 202","2R","Modern Philosophy","3","  AIWT","Lec","TR","0930-1045","MCM 364","Davidson, James","0","Closed",
"8220","PHIL 202","3R","Modern Philosophy","3","  AIWT","Lec","TR","1100-1215"," ","Davidson, James","0","Closed",
"8221","PHIL 202","4C","Modern Philosophy","3","  AIWT","Lec","TR","1330-1445"," ","Strehle, Stephen","0","Closed",
"8222","PHIL 203","1M","19th/20th Century Philosophy","3","  AIWT","Lec","TR","1500-1615","TRIB 1213","Balay, Joey","0","Closed",
"8223","PHIL 205","1M","The Anatomy of Thought","3","  LLFR","Lec","TR","1100-1215","MCM 260","Homan, Matthew","0","Closed",
"8224","PHIL 205","2R","The Anatomy of Thought","3","  LLFR","Lec","TR","1330-1445","MCM 312","Homan, Matthew","0","Closed",
"8225","PHIL 205","3R","The Anatomy of Thought","3","  LLFR","Lec","TR","1500-1615"," ","Martin, Edwin","5","Open",
"8226","PHIL 205","4R","The Anatomy of Thought","3","  LLFR","Lec","TR","1630-1745","MCM 260","Homan, Matthew","13","Open",
"8227","PHIL 207","1M","Ethical Issues in Business","3","  LLFR","Lec","TR","0800-0915","MCM 262","Tweedt, Christopher","0","Closed",
"8228","PHIL 207","2M","Ethical Issues in Business","3","  LLFR","Lec","MWF","1400-1450","MCM 260","Gray, Robert","0","Closed",
"8229","PHIL 207","3M","Ethical Issues in Business","3","  LLFR","Lec","MWF","1500-1550","MCM 260","Gray, Robert","0","Closed",
"8230","PHIL 207","4M","Ethical Issues in Business","3","  LLFR","Lec","MW","1600-1715","MCM 260","Gray, Robert","0","Closed",
"8231","PHIL 207","5R","Ethical Issues in Business","3","  LLFR","Lec","MW","1800-1915"," ","Tweedt, Christopher","0","Closed",
"8233","PHIL 207","7M","Ethical Issues in Business","3","  LLFR","Lec","MW","1930-2045"," ","Tweedt, Christopher","0","Closed",
"8234","PHIL 306","1","Search for Beauty","3","  AICE","Lec","TR","1800-1915","MCM 310","Redick, Kip","0","Closed",
"8235","PHIL 321","1","WI:Legal Reasoning","3","  WI","Lec","R","1930-2215"," ","Nelson, Sophia; Underwood, Lori; Redick, Kip","7","Open",
"8236","PHIL 326","1","WI: Philosophy in the Movies","3","  WI","Lec","MWF","1400-1450","MCM 364","Silverman, Eric","0","Closed",
"8237","PHIL 376","1","Environmental Ethics","3","","Lec","MWF","1100-1150"," ","Balay, Joey","0","Closed",
"8238","PHIL 376","2","Environmental Ethics","3","","Lec","MWF","1500-1550"," ","Balay, Joey","1","Open",
"8239","PHIL 451","1","The Great Philosophers","3","","Lec","TR","1800-1915","MCM 162","Homan, Matthew","4","Open",
"8240","PHIL 490","1","WI: Senior Seminar","3","  WI","Lec","MWF","1300-1350","MCM 200C","Hutchinson, Dawn","13","Open",
"8089","PHYS 105L","1R","Elementary Physics Lab","1","  AINW","Lab","R","1800-2045","LUTR 301","Staff, CNU","0","Closed",
"8090","PHYS 105L","2R","Elementary Physics Lab","1","  AINW","Lab","W","1800-2045","LUTR 301","Staff, CNU","0","Closed",
"8091","PHYS 141","1M","How Things Work","3","  AINW","Lec","TR","1500-1615","LUTR 269","Cole, Leon","0","Closed",
"8092","PHYS 141","2M","How Things Work","3","  AINW","Lec","TR","0930-1045","LUTR 269","Cole, Leon","0","Closed",
"8093","PHYS 144","1M","Astronomy","3","  AINW","Lec","MW","1600-1715","LUTR 121","Walker, Marissa","0","Closed",
"8094","PHYS 144","2M","Astronomy","3","  AINW","Lec","TR","1630-1745","LUTR 269","Walker, Marissa","0","Closed",
"8095","PHYS 151","1M","College Physics I","3","  AINW","Lec","TR","1500-1615","FORBES 1022","Fisher, Ryan","0","Closed",
"8096","PHYS 151","2M","College Physics I","3","  AINW","Lec","TR","1100-1215","MCM 101","Gerousis, Costa","0","Closed",
"8097","PHYS 151","3","College Physics I","3","  AINW","Lec","MW","1800-1915","LUTR 121","Gore, David","49","Open",
"8098","PHYS 151L","1R","College Physics I Laboratory","1","  AINW","Lab","W","1800-2045","LUTR 306","Staff, CNU","0","Closed",
"8099","PHYS 151L","2","College Physics I Laboratory","1","  AINW","Lab","R","1800-2045","LUTR 306","Staff, CNU","0","Closed",
"8100","PHYS 151L","3","College Physics I Laboratory","1","  AINW","Lab","F","0800-1045","LUTR 306","Staff, CNU","12","Open",
"8101","PHYS 151L","4R","College Physics I Laboratory","1","  AINW","Lab","R","1330-1615","LUTR 306","Staff, CNU","0","Closed",
"8102","PHYS 151L","5R","College Physics I Laboratory","1","  AINW","Lab","W","1430-1715","LUTR 306","Staff, CNU","0","Closed",
"8103","PHYS 151L","6R","College Physics I Laboratory","1","  AINW","Lab","W","1100-1345","LUTR 306","Staff, CNU","2","Open",
"8104","PHYS 151L","7","College Physics I Laboratory","1","  AINW","Lab","W","0800-1045","LUTR 306","Staff, CNU","20","Open",
"8105","PHYS 151L","8R","College Physics I Laboratory","1","  AINW","Lab","R","0800-1045","LUTR 306","Staff, CNU","7","Open",
"8106","PHYS 152","1","College Physics II","3","  AINW","Lec","MWF","1100-1150","LUTR 242","Cole, Leon","5","Open",
"8107","PHYS 152L","1","College Physics II Laboratory","1","  AINW","Lab","R","1800-2045","LUTR 310","Staff, CNU","1","Open",
"8108","PHYS 201","1R","University Physics I","3","  AINW","Lec","MWF","0900-0950","LUTR 322","Heddle, David","0","Closed",
"8109","PHYS 201","2R","University Physics I","3","  AINW","Lec","TR","1630-1745","LUTR 322","Fersch, Robert","0","Closed",
"8110","PHYS 201","3M","University Physics I","3","  AINW","Lec","TR","1330-1445","LUTR 264","Fersch, Robert","0","Closed",
"8111","PHYS 201L","1","University Physics I Lab","1","  AINW","Lab","T","1800-2045","LUTR 310","Staff, CNU","1","Open",
"8112","PHYS 201L","2R","University Physics I Lab","1","  AINW","Lab","M","1430-1715","LUTR 310","Staff, CNU","0","Closed",
"8113","PHYS 201L","3R","University Physics I Lab","1","  AINW","Lab","M","1800-2045","LUTR 310","Staff, CNU","0","Closed",
"8114","PHYS 201L","4R","University Physics I Lab","1","  AINW","Lab","T","0930-1215","LUTR 310","Staff, CNU","7","Open",
"8115","PHYS 202","1","University Physics II","3","  AINW","Lec","MWF","0800-0850","LUTR 139","Cole, Leon","3","Open",
"8116","PHYS 202L","1","University Physics II Lab","1","  AINW","Lab","M","1800-2045","LUTR 301","Staff, CNU","2","Open",
"8117","PHYS 303","1","University Physics III","3","","Lec","TR","1100-1215","LUTR 242","Fersch, Robert","22","Open",
"8118","PHYS 304","1","Electrostatics","3","","Lec","MWF","0800-0850","LUTR 323","Heddle, David","19","Open",
"8119","PHYS 341","1","Design of Experiments","3","","Lec","MWF","0900-0950","LUTR 121","Brash, Edward","21","Open",
"8120","PHYS 344","1","Introduction to Astrophysics","3","","Lec","MWF","1300-1350","LUTR 301","Walker, Marissa","8","Open",
"8121","PHYS 351","1","Modern Physics","3","","Lec","TR","1330-1445","LUTR 301","Fisher, Ryan","9","Open",
"8122","PHYS 401","1","Adv Topics in Mechanics","3","","Lec","TR","0930-1045","LUTR 301","Monaghan, Peter","17","Open",
"8124","PHYS 441","1","Modeling and Simulation","3","","Lec","MWF","1000-1050","LUTR 139","Brash, Edward","10","Open",
"9296","PHYS 498","1","WI:Capstone Proj, Appl Physics","1 - 3","  WI","Ind","F","1400-1515","LUTR 131","Gore, David","8","Open",
"9202","PHYS 501","1","Models of Dynamical Systems","3","","Lec","TR","0930-1045","LUTR 301","Monaghan, Peter","11","Open",
"9205","PHYS 541","1","Modeling and Simulation","3","","Lec","MWF","1000-1050","LUTR 139","Brash, Edward","10","Open",
"9321","PIAN 130","1","Applied Music: Piano","1 - 2","","Lab","","","ARR ","Corbin, Benjamin","0","Closed",
"9322","PIAN 132","1","Applied Music: Piano","1","","Lab","","","ARR ","Corbin, Benjamin","0","Closed",
"9323","PIAN 231","1","Applied Music: Piano","1","","Lab","","","ARR ","Corbin, Benjamin","0","Closed",
"9324","PIAN 233","1","Applied Music: Piano","2","","Lab","","","ARR ","Corbin, Benjamin","0","Closed",
"9325","PIAN 433","1","Applied Music: Piano","2","","Lab","","","ARR ","Corbin, Benjamin","0","Closed",
"8807","PMED 010","1","Pre-med Scholars Prgm Act I","0","","Fie","TR","1230-1320"," ","Brown, Gwynne","60","Open",
"8808","PMED 020","1","Pre-med Scholars Prgm Act II","0","","Fie","TR","1230-1320"," ","Brown, Gwynne","30","Open",
"8809","PMED 030","1","Pre-med Scholars Prgm Act III","0","","Fie","TR","1230-1320"," ","Brown, Gwynne","27","Open",
"8810","PMED 040","1","Pre-med Scholars Prgm Act IV","0","","Fie","TR","1230-1320"," ","Brown, Gwynne","35","Open",
"8639","POLS 100","1","Political Thought and Society","3","","Lec","MWF","0800-0850","MCM 357","Caballero, Sandra","17","Open",
"8640","POLS 100","2","Political Thought and Society","3","","Lec","MWF","0900-0950","MCM 357","Caballero, Sandra","2","Open",
"8641","POLS 100","3","Political Thought and Society","3","","Lec","TR","1100-1215"," ","Busch, Nathan","13","Open",
"8642","POLS 101","1","Power and Politics in America","3","  AIDE","Lec","MWF","0900-0950"," ","Lynerd, Benjamin","0","Closed",
"8643","POLS 101","2","Power and Politics in America","3","  AIDE","Lec","MWF","1000-1050"," ","Lynerd, Benjamin","0","Closed",
"8644","POLS 101","3M","Power and Politics in America","3","  AIDE","Lec","MWF","1000-1050","MCM 101","Barnello, Michelle","9","Open",
"8645","POLS 101","4M","Power and Politics in America","3","  AIDE","Lec","MWF","1400-1450","MCM 310","Bromley-Trujillo, Rebecca","0","Closed",
"8646","POLS 101","5","Power and Politics in America","3","  AIDE","Lec","MWF","1500-1550","MCM 310","Bromley-Trujillo, Rebecca","1","Open",
"8647","POLS 101","6C","Power and Politics in America","3","  AIDE","Lec","TR","1500-1615"," ","Holt, John","0","Closed",
"8648","POLS 101","7","Power and Politics in America","3","  AIDE","Lec","TR","1630-1745"," ","Holt, John","0","Closed",
"8649","POLS 202","1","State and Local Government","3","","Lec","W","1800-2100"," ","Maddrea, Blair","11","Open",
"8650","POLS 202","2","State and Local Government","3","","Lec","R","1800-2100","MCM 210","Reiske, William","13","Open",
"8651","POLS 215","1","Comprtv &amp; Intnl Politics","3","","Lec","MWF","1200-1250"," ","Sun, Taiyi","0","Closed",
"8652","POLS 215","2C","Comprtv &amp; Intnl Politics","3","","Lec","TR","1100-1215"," ","Bennett, Devon","0","Closed",
"8653","POLS 215","3","Comprtv &amp; Intnl Politics","3","","Lec","TR","1330-1445"," ","Bennett, Devon","0","Closed",
"8654","POLS 215","4","Comprtv &amp; Intnl Politics","3","","Lec","TR","1500-1615"," ","Kirkpatrick, Andrew","8","Open",
"9255","POLS 240","1","The Sprme Court in Amer Politi","3","  AIDE","Lec","MWF","1500-1550"," ","Staff, CNU","0","Closed",
"8655","POLS 316","1","Constitutional Law","3","","Lec","TR","1800-1915","MCM 160","Campolongo, John","0","Closed",
"8656","POLS 316","2","Constitutional Law","3","","Lec","TR","1930-2045"," ","Campolongo, John","9","Open",
"9242","POLS 329","1","International Human Rights","3","","Lec","TR","0930-1045"," ","Staff, CNU","0","Closed",
"9243","POLS 329","2","International Human Rights","3","","Lec","TR","1330-1445"," ","Staff, CNU","0","Closed",
"8657","POLS 330","1","Middle Eastern Politics","3","","Lec","TR","0930-1045"," ","Chouhoud, Youssef","0","Closed",
"8658","POLS 340","1","Might and Right Among Nations","3","","Lec","TR","1500-1615"," ","Busch, Nathan","0","Closed",
"8659","POLS 344","1","The Presidency","3","","Lec","TR","1100-1215"," ","Camobreco, John","0","Closed",
"8660","POLS 344","2","The Presidency","3","","Lec","TR","1330-1445"," ","Camobreco, John","0","Closed",
"8661","POLS 350","1","Latin Ame Politics &amp; Societies","3","","Lec","MW","1600-1715"," ","Rizova, Tatiana","0","Closed",
"8662","POLS 351","1","East/Centrl Euro Pol/Societies","3","","Lec","M","1800-2100"," ","Staff, CNU","8","Open",
"8663","POLS 352","1","Rsrch Methds &amp; Quant Analysis","3","","Lec","TR","1330-1445","MCM 110","Chouhoud, Youssef","10","Open",
"8664","POLS 352","2","Rsrch Methds &amp; Quant Analysis","3","","Lec","TR","1500-1615","MCM 110","Chouhoud, Youssef","9","Open",
"8665","POLS 352","3","Rsrch Methds &amp; Quant Analysis","3","","Lec","MWF","0900-0950","MCM 110","Shelton, Crystal","17","Open",
"8666","POLS 352","4","Rsrch Methds &amp; Quant Analysis","3","","Lec","MWF","1100-1150","MCM 110","Shelton, Crystal","10","Open",
"8667","POLS 359","1","American Political Thought","3","","Lec","MW","1600-1715"," ","Lynerd, Benjamin","0","Closed",
"9253","POLS 363","1","The Judicial Process","3","","Lec","MWF","1200-1250"," ","Staff, CNU","0","Closed",
"9254","POLS 363","2","The Judicial Process","3","","Lec","MWF","1300-1350"," ","Staff, CNU","1","Open",
"8668","POLS 371","1","WI: Public Policy &amp; Governance","3","  WI","Lec","T","1800-2100","MCM 210","Reiske, William","1","Open",
"8669","POLS 381","1","Internationl Political Economy","3","","Lec","MWF","1500-1550"," ","Sun, Taiyi","15","Open",
"8670","POLS 391","1","Int&#39;l Environmental Politics","3","","Lec","TR","0930-1045"," ","Kirkpatrick, Andrew","0","Closed",
"8671","POLS 391","2","Int&#39;l Environmental Politics","3","","Lec","TR","1100-1215"," ","Kirkpatrick, Andrew","0","Closed",
"9256","POLS 395","1","SPC TP: Evol Am Intelligence","3","","Lec","W","1800-2100"," ","Tacosa, Corliss","10","Open",
"8672","POLS 402","1","WI: Intl Rltns Theory/Wrld Iss","3","  WI","Lec","MWF","1300-1350","MCM 357","Shelton, Crystal","5","Open",
"8673","POLS 402","2","WI: Intl Rltns Theory/Wrld Iss","3","  WI","Lec","MWF","1400-1450","MCM 357","Shelton, Crystal","15","Open",
"8674","POLS 490","1","WI:Senior Seminar in Poli Sci","3","  WI","Lec","MWF","1100-1150"," ","Barnello, Michelle","0","Closed",
"8675","POLS 490","2","WI:Senior Seminar in Poli Sci","3","  WI","Lec","TR","0930-1045"," ","Camobreco, John","0","Closed",
"8676","POLS 490","3","WI:Senior Seminar in Poli Sci","3","  WI","Lec","MWF","1100-1150"," ","Rizova, Tatiana","0","Closed",
"8677","POLS 491","1","Political Science Internship","3","","Int","","","ARR ","Barnello, Michelle","15","Open",
"8125","PSYC 201","1","Inv Biol Bases of Beh &amp; Cogn","3","  AINW","Lec","MWF","1300-1350","FORBES 1022","Gibbons, Jeffrey","36","Open",
"8126","PSYC 201","2","Inv Biol Bases of Beh &amp; Cogn","3","  AINW","Lec","MWF","1100-1150","FORBES 1022","Greenlee, Shelia","6","Open",
"8127","PSYC 201","3M","Inv Biol Bases of Beh &amp; Cogn","3","  AINW","Lec","TR","0930-1045","FORBES 1022","Marshall, Timothy","13","Open",
"8128","PSYC 202","1","Inv Socl Contxt of Beh &amp; Cogn","3","","Lec","MWF","1400-1450","FORBES 1022","Antaramian, Susan","0","Closed",
"8129","PSYC 202","2M","Inv Socl Contxt of Beh &amp; Cogn","3","","Lec","TR","1100-1215","FORBES 1022","Cartwright, Kelly","0","Closed",
"8130","PSYC 207","1","Lifespan Development","3","","Lec","TR","1500-1615","FORBES 2070E","Frieden, Fredrick","7","Open",
"8131","PSYC 207","2","Lifespan Development","3","","Lec","MWF","1300-1350","FORBES 2015","Rollins, Leslie","16","Open",
"8132","PSYC 208","1M","Child Development","3","","Lec","TR","0930-1045","FORBES 2070A","Cartwright, Kelly","0","Closed",
