CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8294","HIST 112","5","The Modern World","3","  AIGM","Lec","TR","1100-1215","MCM 112","Stenner, David","2","Open",
"8295","HIST 112","6","The Modern World","3","  AIGM","Lec","TR","1330-1445","MCM 112","Xu, Xiaoqun","1","Open",
"8296","HIST 121","1","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1100-1150","MCM 112","Merrifield, David","0","Closed",
"8297","HIST 121","2","Early America to the Civil War","3","  AIDE  ","Lec","MWF","0900-0950","MCM 162","Shuck-Hall, Sheri","4","Open",
"8298","HIST 121","3","Early America to the Civil War","3","  AIDE  ","Lec","TR","0800-0915","MCM 310","White, William","2","Open",
"8299","HIST 121","4","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1000-1050","MCM 112","Wood, Elizabeth","1","Open",
"8300","HIST 121","5","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1200-1250","MCM 162","Wood, Elizabeth","3","Open",
"8301","HIST 121","6","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1300-1350","MCM 162","Stokes, Brian","3","Open",
"8302","HIST 122","1","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1100-1150","MCM 160","Allison, James","1","Open",
"8303","HIST 122","2","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1300-1350","MCM 210","Allison, James","1","Open",
"8304","HIST 122","3","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0900-0950","MCM 364","Sellars, Nigel","3","Open",
"8305","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1500-1550","MCM 160","Sellars, Nigel","3","Open",
"8306","HIST 122","5","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","0930-1045","MCM 112","Phillips, Rolande","1","Open",
"8307","HIST 213","1","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","0930-1045","MCM 364","Hyland, John","1","Open",
"8308","HIST 214","1","The Black Death","3","  AIWT","Lec","TR","1100-1215","MCM 307","Cartwright, Charlotte","0","Closed",
"8309","HIST 214","2","The Black Death","3","  AIWT","Lec","TR","1330-1445","MCM 357","Cartwright, Charlotte","0","Closed",
"8311","HIST 302","1","The Roman Republic","3","","Lec","TR","1100-1215","MCM 357","Hyland, John","0","Closed",
"8312","HIST 304","1","U.S. Women&#39;s History","3","","Lec","TR","0930-1045","MCM 310","Puaca, Laura","0","Closed",
"8313","HIST 320","1","Imperial Russian History","3","","Lec","TR","1330-1445","MCM 160","Duskin, Eric","0","Closed",
"8314","HIST 329","1","Modern France","3","","Lec","MW","1600-1715","MCM 312","Puaca, Brian","0","Closed",
"8099","HIST 339","1","Hist of Propaganda: Film Study","3","","Lec","W","1800-2100","MCM 101","Santoro, A.","3","Open",
"8315","HIST 343","1","Global Environmental History","3","","Lec","MWF","1000-1050","MCM 366","Allison, James","0","Closed",
"8316","HIST 348","1","Intro-Historical Archaeology","3","","Lec","F","1400-1700","MCM 362","Outlaw, Alain","2","Open",
"8318","HIST 352","1","Colonial North America to 1700","3","","Lec","MWF","1100-1150","MCM 260","Shuck-Hall, Sheri","1","Open",
"8320","HIST 364","1","History of Brazil","3","","Lec","MWF","1300-1350","MCM 357","Connell, William","2","Open",
"8321","HIST 376","1","Modern N. Africa:since 1830","3","","Lec","TR","1800-1915","MCM 362","Stenner, David","0","Closed",
"8322","HIST 390","1","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","MWF","1000-1050","MCM 160","Connell, William","5","Open",
"8323","HIST 390","2","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","TR","1330-1445","MCM 364","Hyland, John","2","Open",
"8324","HIST 395","1","SPC TP:Filthy Paris","3","","Lec","TR","1500-1615","MCM 314","Black, Sara","1","Open",
"8325","HIST 395","2","SPC TP:The US South","3","","Lec","MWF","1500-1550","MCM 216","Wood, Elizabeth","1","Open",
"8326","HIST 405","1","Law and Justice in Chinese His","3","","Lec","TR","1630-1745","MCM 200D","Xu, Xiaoqun","2","Open",
"8327","HIST 408","1","The Crusades","3","","Lec","MW","1800-1915","MCM 366","Cartwright, Charlotte","1","Open",
"8328","HIST 485","1","The Great Depression","3","","Lec","MWF","1400-1450","MCM 257","Sellars, Nigel","1","Open",
"8329","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","W","1800-2045","MCM 300D","Duskin, Eric","0","Closed",
"8330","HIST 490","2","WI: Senior Seminar","3","  WI","Lec","R","1800-2045","MCM 300B","Puaca, Laura","0","Closed",
"8331","HIST 491","1","Practicum","3","","Int","MWF","0800-0850","MCM 364","Shuck-Hall, Sheri","0","Closed",
"8332","HIST 530","1","The World Historian as Teacher","3","","Lec","R","1630-1915","MCM 366","Cartwright, Charlotte","9","Open",
"8936","HONR 010","1","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8937","HONR 010","2","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","8","Open",
"8938","HONR 010","3","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","3","Open",
"8939","HONR 020","1","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8940","HONR 020","2","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","9","Open",
"8941","HONR 020","3","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","8","Open",
"8942","HONR 020","4","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","29","Open",
"8943","HONR 030","1","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8944","HONR 030","2","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","11","Open",
"8945","HONR 030","3","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","24","Open",
"8946","HONR 040","1","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8947","HONR 040","2","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","17","Open",
"8948","HONR 040","3","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","24","Open",
"8949","HONR 300","1","The Evolution of Physics","3","  HON","Lec","TR","0800-0915","LUTR 322","Heddle, David","0","Closed",
"8951","HONR 315","1","Seminars in Identity &amp; Culture","3","  HON","Lec","TR","1100-1215","FORBES 2015","Xu, Xiaoqun","1","Open",
"8952","HONR 345","1","Science on the Stage","3","  HON","Lec","TR","1330-1445","FERG 221","Gillman, Denise","0","Closed",
"8954","HONR 355","1","Economics in Fillm","3","  HON","Lec","M","1800-2045","MCM 312","Taylor, Travis","0","Closed",
"8960","HONR 381","1","Major-Related Indpdnt Study","0 - 3","  HON","Ind","","","ARR ","Paul, Jay","0","Closed",
"8961","HONR 382","1","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","9","Open",
"8962","HONR 382","2","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","33","Open",
"8963","HONR 382","3","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","39","Open",
"8964","HONR 383","1","Study Abroad","0","  HON","Lec","","","ARR ","Paul, Jay","0","Closed",
"8966","HONR 395","2","SPC TP:Jung At Heart","3","  HON","Lec","TR","1800-1915","TRIB 1210","Salomon, David","0","Closed",
"9227","HONR 395","3","SPC TP:Disastrs Crs Cultrl Prs","3","  HON","Lec","TR","0930-1045","FERG 222","Timmer, Andria","0","Closed",
"9234","HONR 395","4","SPC TP:Life through the Lens","3","  HON","Lec","TR","1500-1615","FERG 207","Skees, Kristin","3","Open",
"9239","HONR 395","5","SPC TP:Adventure in Shondaland","3","  HON","Lec","TR","1100-1215","LUTR 242","Meyer, Michaela","0","Closed",
"9300","HONR 395","6","SPC TP:Liberty, Ancient Modern","3","  HON","Lec","TR","1630-1745","TRIB 1210","Morrison, Jeffry","4","Open",
"8967","HONR 484","1","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","0","Closed",
"8968","HONR 484","2","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","13","Open",
"8969","HONR 484","3","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","36","Open",
"8970","HONR 490","1","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1100-1215","MCM 200C","Timani, Hussam","1","Open",
"8971","HONR 490","2","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715","TRIB 208","Paul, Jay","0","Closed",
"8972","HONR 490","3","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1330-1445","TRIB 208","Paul, Jay","2","Open",
"8973","HONR 490","4","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1800-1915","TRIB 1210","Salomon, David","3","Open",
"9329","HORN 134","1","Applied Music: Horn","2 - 3","","Lab","","","ARR ","Wilder, Jacob","0","Closed",
"8185","IDST 205","1","Introduction to Asian Studies","3","  AIGM","Lec","MWF","1400-1450","MCM 316","Smith, Jonathan","1","Open",
"8436","IDST 210","1","Study Childhood: Hist, Lit, Ed","3","","Lec","TR","1100-1215","MCM 210","Shortsleeve, Kevin","0","Closed",
"8437","IDST 210","2","Study Childhood: Hist, Lit, Ed","3","","Lec","TR","1330-1445","MCM 212","Shortsleeve, Kevin","2","Open",
"8310","IDST 255","1","Intro to Women&#39;s &amp; Gender Stud","3","  AIGM","Lec","TR","1100-1215","MCM 310","Puaca, Laura","0","Closed",
"8756","IDST 377","1","Advanced Museum Studies","3","","Lec","TR","1630-1745","FERG 207","Morris, Chelsea","11","Open",
"9297","IDST 470","1","Capstone Seminar in CESE","3","","Lec","W","1800-2100","FORBES 2012","Gagnon, Elizabeth","6","Open",
"9294","IDST 490","1","EVST Capstone Project","3","","Ind","","","ARR ","Kirkpatrick, Andrew","0","Closed",
"9493","IDST 490","2","IDST Capstone Project","3","","Ind","","","ARR ","Loy, Christopher","0","Closed",
"9330","IMPR 334","1","Apl Music Major: Improvisation","2","","Lab","","","ARR ","Musselwhite, Eric","0","Closed",
"8186","ITAL 102","1","Elementary Italian II","3","","Lec","MWF","0900-0950","MCM 360","Sorbera, Valentina","9","Open",
"8187","ITAL 102","2","Elementary Italian II","3","","Lec","MWF","1000-1050","MCM 360","Sorbera, Valentina","7","Open",
"8188","ITAL 202","1","Intermediate Italian II","3","  LLFL","Lec","MWF","1100-1150","MCM 360","Sorbera, Valentina","12","Open",
"8189","LATN 102","1","Elementary Latin II","3","","Lec","MWF","1500-1550","MCM 307","Buszard, Bradley","3","Open",
"8190","LATN 102","2","Elementary Latin II","3","","Lec","MWF","1100-1150","MCM 162","Buszard, Bradley","3","Open",
"8191","LATN 202","1","Intermediate Latin II","3","  LLFL","Lec","MWF","1000-1050","MCM 314","Pollio, David","3","Open",
"8192","LATN 306","1","Epistles","3","  LLFL","Lec","MWF","1300-1350","MCM 200B","Adamitis, Jana","7","Open",
"8193","LATN 406","1","Epistles","3","  LLFL","Lec","MWF","1300-1350","MCM 200B","Adamitis, Jana","2","Open",
"8900","LDSP 240","1","Theories/Persp on Leadership","3","","Lec","MWF","1000-1050","TRIB 208","Tian, Qingyan; Shollen, S.","3","Open",
"8909","LDSP 240","10","Theories/Persp on Leadership","3","","Lec","MW","1600-1715","LUTR 142","Hench, Jessica","0","Closed",
"8910","LDSP 240","11","Theories/Persp on Leadership","3","","Lec","TR","1630-1745","MCM 260","Redekop, Benjamin","3","Open",
"8911","LDSP 240","12","Theories/Persp on Leadership","3","","Lec","TR","1800-1915","MCM 260","Redekop, Benjamin","0","Closed",
"8912","LDSP 240","13","Theories/Persp on Leadership","3","","Lec","TR","1800-1915","FORBES 3014","Chace, Sarah","4","Open",
"8913","LDSP 240","14","Theories/Persp on Leadership","3","","Lec","TR","1100-1215","FORBES 2014","Gagnon, Elizabeth","0","Closed",
"8914","LDSP 240","15","Theories/Persp on Leadership","3","","Lec","TR","1330-1445","FORBES 3012","Gagnon, Elizabeth","0","Closed",
"9213","LDSP 240","16","Theories/Persp on Leadership","3","","Lec","TR","1500-1615","FORBES 2074","Waters, Molly","0","Closed",
"9228","LDSP 240","17","Theories/Persp on Leadership","3","","Lec","MWF","1100-1150","LUTR 347","Heuvel, Sean","1","Open",
"9276","LDSP 240","18","Theories/Persp on Leadership","3","","Lec","MW","1600-1715","LUTR 264","Chace, Sarah","6","Open",
"8901","LDSP 240","2","Theories/Persp on Leadership","3","","Lec","MW","1800-1915","LUTR 264","Sheffield, Ron","0","Closed",
"8902","LDSP 240","3","Theories/Persp on Leadership","3","","Lec","MW","1800-1915","LUTR 347","Heuvel, Lisa","1","Open",
"8903","LDSP 240","4","Theories/Persp on Leadership","3","","Lec","MWF","1200-1250","FORBES 3014","Callahan, Kathleen","0","Closed",
"8904","LDSP 240","5","Theories/Persp on Leadership","3","","Lec","MWF","0900-0950","TRIB 208","Tian, Qingyan; Shollen, S.","3","Open",
"8905","LDSP 240","6","Theories/Persp on Leadership","3","","Lec","TR","1630-1745","FORBES 3014","Chace, Sarah","2","Open",
"8906","LDSP 240","7","Theories/Persp on Leadership","3","","Lec","TR","1100-1215","FORBES 2070E","Waters, Molly","0","Closed",
"8907","LDSP 240","8","Theories/Persp on Leadership","3","","Lec","MW","1930-2045","LUTR 264","Sheffield, Ron","0","Closed",
"8908","LDSP 240","9","Theories/Persp on Leadership","3","","Lec","MWF","1300-1350","FORBES 3014","Callahan, Kathleen","0","Closed",
"8915","LDSP 250","1","Environmental Leadership","3","","Lec","W","1800-2100","FORBES 2070C","Redekop, Benjamin","0","Closed",
"8916","LDSP 320","1","Leadership Through the Ages","3","","Lec","MWF","1000-1050","FORBES 3014","Heuvel, Sean","0","Closed",
"8917","LDSP 320","2","Leadership Through the Ages","3","","Lec","MWF","1400-1450","LUTR 347","Heuvel, Sean","7","Open",
"8918","LDSP 320","3","Leadership Through the Ages","3","","Lec","MWF","1100-1150","FORBES 2074","Stokes, Brian","3","Open",
"8919","LDSP 320","4","Leadership Through the Ages","3","","Lec","TR","1500-1615","FORBES 2070D","Throupe, Lori","10","Open",
"8920","LDSP 320","5","Leadership Through the Ages","3","","Lec","TR","0930-1045","MCM 164","Throupe, Lori","1","Open",
"8921","LDSP 320","6","Leadership Through the Ages","3","","Lec","TR","1330-1445","FORBES 2090","Throupe, Lori","7","Open",
"8922","LDSP 320","7","Leadership Through the Ages","3","","Lec","MWF","0900-0950","FORBES 2014","Stokes, Brian","0","Closed",
"9217","LDSP 330","1","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1400-1450","TRIB 208","Tian, Qingyan; Shollen, S.","2","Open",
"9231","LDSP 330","2","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1500-1550","FORBES 2015","Stone, Sharon","0","Closed",
"9248","LDSP 380","1","Women and Leadership","3","","Lec","TR","1100-1215","FORBES 2088","Shollen, S.","0","Closed",
"8925","LDSP 384","1","Leading Change","3","","Lec","MW","1600-1715","LUTR 347","Heuvel, Lisa","1","Open",
"8926","LDSP 386","1","Values Leadership","3","","Lec","W","1800-2100","FORBES 2088","Waters, Molly","0","Closed",
"8927","LDSP 386","2","Values Leadership","3","","Lec","TR","0930-1045","FORBES 2070C","Waters, Molly","0","Closed",
"8929","LDSP 386","4","Values Leadership","3","","Lec","TR","1330-1445","FORBES 2015","Callahan, Kathleen","0","Closed",
"8930","LDSP 386","5","Values Leadership","3","","Lec","TR","1500-1615","FORBES 2070C","Callahan, Kathleen","0","Closed",
"8931","LDSP 386","6","Values Leadership","3","","Lec","MWF","1200-1250","FERG 210","Cusher, Brent","0","Closed",
"8932","LDSP 386","7","Values Leadership","3","","Lec","MWF","1100-1150","FERG 207","Cusher, Brent","0","Closed",
"8933","LDSP 395","1","SPC TP:Ambition","3","","Lec","MWF","1300-1350","FORBES 2014","Cusher, Brent","2","Open",
"8935","LDSP 395","3","SPC TP:Storytelling &amp; Pers Nar","3","","Lec","M","1800-2100","LUTR 170","Throupe, Lori","0","Closed",
"9392","LDSP 399","1","IND ST:Research Development","3","","Ind","","","ARR ","Gagnon, Elizabeth","0","Closed",
"9432","LDSP 399","2","IND ST:LDSP for Child Literacy","3","","Ind","","","ARR ","Gagnon, Elizabeth","0","Closed",
"9470","LDSP 399","3","IND ST:Submission in LDSP","1 - 3","","Ind","","","ARR ","Throupe, Lori","0","Closed",
"9252","LDSP 491","1","WI: Leadership Internship Sem","3","  WI","Lec","","","ARR ","Heuvel, Sean","0","Closed",
"8661","MATH 109","1","Thrthcl Fndtn of Elem Schl Mth","3","","Lec","TR","0930-1045","LUTR 352","Lenhart, Sara","0","Closed",
"8662","MATH 109","2","Thrthcl Fndtn of Elem Schl Mth","3","","Lec","TR","1100-1215","LUTR 352","Lenhart, Sara","1","Open",
"8663","MATH 115","1","Contemporary Mathematics","3","  LLFM","Lec","MWF","0900-0950","LUTR 376","Morena, Matthew","2","Open",
"8664","MATH 115","2","Contemporary Mathematics","3","  LLFM","Lec","MWF","1200-1250","LUTR 372","Carpenter, Ryan","3","Open",
"8665","MATH 115","3","Contemporary Mathematics","3","  LLFM","Lec","MWF","1400-1450","LUTR 372","Schmidt, Amy","0","Closed",
"8666","MATH 115","4","Contemporary Mathematics","3","  LLFM","Lec","MW","1800-1915","LUTR 376","Olson, Michael","25","Open",
"8667","MATH 115","5","Contemporary Mathematics","3","  LLFM","Lec","TR","1630-1745","LUTR 372","Graf, Kiara","10","Open",
"8668","MATH 115","6","Contemporary Mathematics","3","  LLFM","Lec","TR","1800-1915","LUTR 376","Graf, Kiara","28","Open",
"8669","MATH 120","1","The Saga of Mathematics","3","  LLFM","Lec","TR","1330-1445","LUTR 352","Lenhart, Sara","0","Closed",
"8670","MATH 125","1","Elementary Statistics","3","  LLFM","Lec","MWF","0800-0850","LUTR 372","Martin, James","1","Open",
"8679","MATH 125","10","Elementary Statistics","3","  LLFM","Lec","TR","1800-1915","LUTR 372","Rivera, Juan","2","Open",
"8680","MATH 125","11","Elementary Statistics","3","  LLFM","Lec","MWF","1500-1550","LUTR 269","Schmidt, Amy","3","Open",
"8681","MATH 125","12","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 372","Perry, James","8","Open",
"8682","MATH 125","13","Elementary Statistics","3","  LLFM","Lec","MW","1800-1915","LUTR 372","Graf, Kiara","14","Open",
"8671","MATH 125","2","Elementary Statistics","3","  LLFM","Lec","MWF","0900-0950","LUTR 372","Perry, James","0","Closed",
"8673","MATH 125","4","Elementary Statistics","3","  LLFM","Lec","MWF","1100-1150","LUTR 372","Schmidt, Amy","0","Closed",
"8674","MATH 125","5","Elementary Statistics","3","  LLFM","Lec","TR","1100-1215","LUTR 372","G J Kankanamge, Duminda","0","Closed",
"8675","MATH 125","6","Elementary Statistics","3","  LLFM","Lec","MWF","1500-1550","LUTR 372","Martin, James","21","Open",
"8676","MATH 125","7","Elementary Statistics","3","  LLFM","Lec","MWF","1300-1350","LUTR 372","Caggiano, Stephanie","3","Open",
"8677","MATH 125","8","Elementary Statistics","3","  LLFM","Lec","TR","1330-1445","LUTR 372","Caggiano, Stephanie","0","Closed",
"8678","MATH 125","9","Elementary Statistics","3","  LLFM","Lec","TR","1500-1615","LUTR 372","Martin, James","5","Open",
"8658","MATH 127","1","Elementary Cryptography","3","  LLFM","Lec","MWF","1000-1050","LUTR 376","Perry, James","2","Open",
"8659","MATH 127","2","Elementary Cryptography","3","  LLFM","Lec","MWF","1200-1250","LUTR 376","Morena, Matthew","1","Open",
"8660","MATH 128","1","Intro-Mathematical Programming","3","  LLFM","Lec","TR","0800-0915","LUTR 352","Carpenter, Ryan","3","Open",
"8683","MATH 130","1","Precalculus","3","  LLFM","Lec","MWF","0800-0850","LUTR 376","Chen, Hongwei","2","Open",
"8684","MATH 130","2","Precalculus","3","  LLFM","Lec","TR","0800-0915","LUTR 376","G J Kankanamge, Duminda","4","Open",
"8685","MATH 130","3","Precalculus","3","  LLFM","Lec","TR","1800-1915","LUTR 137","Moussa, Ridha","4","Open",
"8686","MATH 130","4","Precalculus","3","  LLFM","Lec","TR","1500-1615","LUTR 269","Panayotova, Iordanka","6","Open",
"8687","MATH 130","5","Precalculus","3","  LLFM","Lec","TR","1100-1215","LUTR 376","Caggiano, Stephanie","0","Closed",
"8688","MATH 130","6","Precalculus","3","  LLFM","Lec","TR","1330-1445","LUTR 376","G J Kankanamge, Duminda","4","Open",
"8689","MATH 131","1","Math for the Life Sciences","3","  LLFM","Lec","MWF","1100-1150","LUTR 376","Samuels, Charles","14","Open",
"8690","MATH 131","2","Math for the Life Sciences","3","  LLFM","Lec","MWF","1400-1450","LUTR 376","Bradie, Brian","18","Open",
"8691","MATH 135","1","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","1000-1050","LUTR 372","Caggiano, Stephanie","1","Open",
"8692","MATH 135","2","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","0800-0850","LUTR 269","Nailor, Jeanne","15","Open",
"8693","MATH 135","3","Calculus for Busn/Social Sci","3","  LLFM","Lec","MW","1800-1915","LUTR 269","Kidd, Holly","4","Open",
"8694","MATH 135","4","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","0800-0915","LUTR 269","Kelly, Jessica","11","Open",
"8695","MATH 135","5","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","0930-1045","LUTR 372","Nailor, Jeanne","6","Open",
"8696","MATH 135","6","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","1500-1615","LUTR 376","Samuels, Charles","1","Open",
"8697","MATH 140","1","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","0800-0850","FORBES 2070A","Bradie, Brian","9","Open",
"8698","MATH 140","2","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1100-1150","FORBES 2070C","Chen, Hongwei","1","Open",
"8699","MATH 140","3","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","1300-1350; 1330-1420","FORBES 2070C; FORBES 2070C","Dobrescu, Mihaela","5","Open",
"8700","MATH 140","4","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1500-1550","LUTR 121","Fogarty, Neville","12","Open",
"8701","MATH 140","5","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","0900-0950; 0930-1045","FORBES 2070A; FORBES 2070A","Carpenter, Ryan","10","Open",
"8702","MATH 235","1","Applied Matrix Techniques","3","  LLFM","Lec","TR","1330-1445","LUTR 347","Schmidt, Amy","1","Open",
"8703","MATH 235","2","Applied Matrix Techniques","3","  LLFM","Lec","MWF","1200-1250","LUTR 269","Perry, James","0","Closed",
"8704","MATH 240","1","Intermediate Calculus","4","  LLFM","Lec","MW; F","0900-1015; 0900-0950","LUTR 352; LUTR 352","Kelly, Jessica","0","Closed",
"8705","MATH 240","2","Intermediate Calculus","4","  LLFM","Lec","MW; F","1100-1215; 1100-1150","FORBES 2070E; FORBES 2070E","Kelly, James","7","Open",
"8706","MATH 240","3","Intermediate Calculus","4","  LLFM","Lec","MW; F","1300-1415; 1300-1350","FORBES 2070A; FORBES 2070A","Kuster, George","3","Open",
"8707","MATH 240","4","Intermediate Calculus","4","  LLFM","Lec","MW; F","1500-1615; 1500-1550","FORBES 2070C; FORBES 2070C","Morena, Matthew","13","Open",
"8708","MATH 245","1","Proofs and Discrete Math","3","  LLFM","Lec","MWF","0800-0850","LUTR 142","Kennedy, Christopher","8","Open",
"8709","MATH 250","1","Multivariable Calculus","3","  LLFM","Lec","MWF","1000-1050","LUTR 269","Kuster, George","0","Closed",
"8710","MATH 260","1","Linear Algebra","3","  LLFM","Lec","MWF","1400-1450","LUTR 269","Nailor, Jeanne","5","Open",
"8711","MATH 301","1","WI: Writing in Mathematics","1","  LLFM  WI","Lec","W","1100-1150","LUTR 352","Carpenter, Ryan","0","Closed",
"8712","MATH 303","1","WI: Mathematics in Context","1","  WI","Lec","M","1300-1350","LUTR 352","Kelly, James","4","Open",
"9299","MATH 320","0","Ordinary Differentl Equations","3","  LLFM","Lec","TR","0930-1045","LUTR 137","Dobrescu, Mihaela","0","Closed",
"8713","MATH 320","1","Ordinary Differentl Equations","3","  LLFM","Lec","TR","0930-1045","LUTR 376","Bradie, Brian","2","Open",
"8714","MATH 330","1","Graph Theory and Combinatorics","3","","Lec","MWF","1400-1450","LUTR 142","Samuels, Charles","14","Open",
"8715","MATH 355","1","Complex Variables","3","  LLFM","Lec","MWF","1100-1150","LUTR 142","Nailor, Jeanne","9","Open",
"8716","MATH 360","1","Real Analysis I","3","  LLFM","Lec","MWF","1200-1250","LUTR 142","Dobrescu, Mihaela","11","Open",
"8717","MATH 373","1","Coding and Information","3","","Lec","MWF","0900-0950","LUTR 142","Fogarty, Neville","12","Open",
"8718","MATH 375","1","Linear Algebra/Its Application","3","  LLFM","Lec","MWF","1300-1350","LUTR 142","Kennedy, Christopher","16","Open",
"8719","MATH 378","1","Elmntry Geomtry frm Adv Viewpt","3","  LLFM","Lec","TR","0930-1045","LUTR 139","Kuster, George","14","Open",
"8720","MATH 395","1","SPC TP:Prep Industrial Careers","3","  LLFM","Lec","TR","1500-1615","LUTR 352","Kelly, Jessica","1","Open",
"9439","MATH 399","1","IND ST:Results Lucas Numbers","1","","Ind","","","ARR ","Kelly, Jessica","0","Closed",
"9466","MATH 399","2","IND ST:Modern Algebra","1 - 3","","Ind","","","ARR ","Dobrescu, Mihaela","0","Closed",
"9467","MATH 399","3","IND ST:Applied Probability","1 - 3","","Ind","","","ARR ","Kelly, Jessica","0","Closed",
"8721","MATH 440","1","Mathematical Modeling","3","  LLFM","Lec","TR","1100-1215","LUTR 269","Panayotova, Iordanka","5","Open",
"8722","MATH 451","1","Independent Learning Experienc","1","  LLFM","Lec","M","1200-1250","LUTR 352","Samuels, Charles","0","Closed",
"8723","MATH 460","1","Real Analysis II","3","","Lec","MWF","1000-1050","LUTR 142","Kelly, James","19","Open",
"9438","MATH 499","1","IND ST:Modling Drug Dev MATLAB","1","  LLFM","Ind","","","ARR ","Panayotova, Iordanka","0","Closed",
"9446","MATH 499","2","IND ST:Differential Geometry","1","  LLFM","Ind","","","ARR ","Kelly, James","0","Closed",
"8079","MGMT 310","1","Leadership in Business","3","","Lec","TR","0930-1045","LUTR 170","McMahon, Joan","0","Closed",
"8080","MGMT 310","2","Leadership in Business","3","","Lec","TR","1100-1215","LUTR 170","McMahon, Joan","0","Closed",
"9221","MGMT 310","3","Leadership in Business","3","","Lec","TR","1330-1445","LUTR 170","McMahon, Joan","0","Closed",
"8081","MGMT 355","1","Management Science","3","","Lec","TR","1100-1215","LUTR 109","Hasbrouck, Robert","0","Closed",
"8082","MGMT 355","2","Management Science","3","","Lec","TR","1330-1445","LUTR 105","Hasbrouck, Robert","0","Closed",
"8086","MGMT 455","2","Leadership Assessment &amp; Devel","3","","Lec","MWF","1300-1350","LUTR 170","Spranger, Angela","0","Closed",
"8087","MGMT 491","1","WI: Senior Sem in Management","3","  WI","Lec","TR","0800-0915","TRIB 208","Donaldson, William","0","Closed",
"8088","MGMT 491","2","WI: Senior Sem in Management","3","  WI","Lec","TR","1500-1615","TRIB 208","Donaldson, William","0","Closed",
"9232","MGMT 495","1","SPC TP:Adv Data Analytics","3","","Lec","MWF","1000-1050","LUTR 105","Shaltayev, Dmitriy","2","Open",
"9487","MGMT 499","1","IND ST:Women &amp; LDSP HR Policy","3","","Ind","","","ARR ","Spranger, Angela","0","Closed",
"8089","MKTG 310","1","Interactive Marketing","3","","Lec","MWF","1000-1050","LUTR 137","Kim, Dae-Hee","1","Open",
"8090","MKTG 310","2","Interactive Marketing","3","","Lec","MWF","1100-1150","LUTR 137","Kim, Dae-Hee","1","Open",
