CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"9135","ENGL 123","10","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 210","Hopkins, Patricia","19","Open",
"9136","ENGL 123","11","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 210","Hopkins, Patricia","19","Open",
"9137","ENGL 123","12","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 210","Hopkins, Patricia","19","Open",
"9138","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 316","Stewart, Nathan","19","Open",
"9127","ENGL 123","2","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 162","Bunch, Imogene","19","Open",
"9128","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0800-0850","MCM 307","Cornette, James","19","Open",
"9129","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 307","Cornette, James","19","Open",
"9130","ENGL 123","5","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 362","Davis, Cynthia","19","Open",
"9131","ENGL 123","6","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 314","Garton-Gundling, Kyle","19","Open",
"9132","ENGL 123","7","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 366","Healy, Mary","19","Open",
"9133","ENGL 123","8","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 366","Healy, Mary","19","Open",
"9134","ENGL 123","9","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 262","Healy, Mary","19","Open",
"9139","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1330-1445","MCM 162","Apolloni, Jessica","25","Open",
"9140","ENGL 200","2","Lit Foundation I:Ancient-17thC","3","","Lec","TR","1500-1615","MCM 162","Apolloni, Jessica","25","Open",
"9141","ENGL 201","1","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1100-1150","MCM 312","Marinova, Margarita","25","Open",
"9143","ENGL 201","2","Lit Foundation II:18thC-mid 19","3","","Lec","MWF","1200-1250","MCM 162","Marinova, Margarita","25","Open",
"9146","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","MWF","1000-1050","MCM 262","Garton-Gundling, Kyle","25","Open",
"9148","ENGL 202","2","Lit Foundation III: Mid 19thC-","3","","Lec","MWF","1300-1350","MCM 362","Pollard, Scott","25","Open",
"9199","ENGL 215","1","Popular Genres","3","  AICE","Lec","MWF","1100-1150","MCM 262","Carney, Jason","25","Open",
"9150","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","MCM 257","Bunch, Imogene","19","Open",
"9170","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 160","Lebron, Georgepierre","19","Open",
"9172","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 210","Rodden, Dan","19","Open",
"9174","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 257","Stewart, Nathan","19","Open",
"9177","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","TRIB 1213","Stover, Deanna","19","Open",
"9179","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 207","Staff, CNU","19","Open",
"9181","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1800-1915","MCM 310","Staff, CNU","19","Open",
"9152","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 257","Bunch, Imogene","19","Open",
"9153","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 216","Carney, Jason","19","Open",
"9155","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1600-1715","MCM 112","Carney, Jason","19","Open",
"9157","ENGL 223","5","Second-Year Writing Seminar","3","  LLFW","Lec","MW","1800-1915","MCM 210","Carney, Jason","19","Open",
"9162","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0800-0915","MCM 307","Cornette, James","19","Open",
"9164","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 307","Cornette, James","19","Open",
"9166","ENGL 223","8","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 262","Healy, Mary","19","Open",
"9168","ENGL 223","9","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","FERG 220","Lebron, Georgepierre","19","Open",
"9203","ENGL 295","1","SPC TP: Studies Creatv Nonfict","3","","Lec","MWF","1200-1250","MCM 114","Eleftheriou, Joanna","25","Open",
"9142","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","TR","1330-1445","MCM 212","Rowley, Sharon","19","Open",
"9144","ENGL 308","2","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","TR","1500-1615","MCM 212","Rowley, Sharon","19","Open",
"9145","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","MWF","1300-1350","MCM 210","Eleftheriou, Joanna","19","Open",
"9147","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","TR","1100-1215","MCM 212","Finneran, Elisa","19","Open",
"9149","ENGL 310","1","Introduction to Linguistics","3","  AIGM","Lec","TR","0930-1045","MCM 210","Wheeler, Rebecca","25","Open",
"9151","ENGL 310","2","Introduction to Linguistics","3","  AIGM","Lec","TR","1100-1215","MCM 210","Wheeler, Rebecca","25","Open",
"9154","ENGL 315","1","Adolescent Literature","3","","Lec","TR","1800-1915","MCM 360","Keeling, Kara","25","Open",
"9156","ENGL 316","1","Children&#39;s Literature","3","","Lec","MW","1600-1715","MCM 310","Keeling, Kara","25","Open",
"9158","ENGL 316","2","Children&#39;s Literature","3","","Lec","MW","1800-1915","MCM 160","Keeling, Kara","25","Open",
"9159","ENGL 324","1","Exploring Alterity","3","","Lec","TR","1630-1745","MCM 212","Rowley, Sharon","25","Open",
"9160","ENGL 326","1","WI: Writing about Environment","3","  WI","Lec","TR","0930-1045","FERG 220","Rose, Andrew","19","Open",
"9161","ENGL 331","1","The Structure of English","3","","Lec","MW","1600-1715","MCM 160","Wheeler, Rebecca","25","Open",
"9163","ENGL 339","1","WI:Tutoring in the Writing Ctr","3","  WI","Lec","TR","1630-1745","TRIB 1213","Emmelhainz, Nicole","19","Open",
"9165","ENGL 346","1","Black Presence &amp; Presentation","3","","Lec","MW","1600-1715","MCM 164","Rodden, Dan","25","Open",
"9167","ENGL 350","1","WI: Writing-Digital Humanities","3","  WI","Lec","MWF","1000-1050","TRIB 1213","Stover, Deanna","19","Open",
"9169","ENGL 350","2","WI: Writing-Digital Humanities","3","  WI","Lec","MWF","1100-1150","TRIB 1213","Stover, Deanna","19","Open",
"9171","ENGL 351","1","WI: Fiction Writing","3","  WI","Lec","TR","1630-1745","MCM 210","Rodden, Dan","19","Open",
"9173","ENGL 352","1","WI: Poetry Writing","3","  WI","Lec","TR","1500-1615","TRIB 1213","Emmelhainz, Nicole","19","Open",
"9178","ENGL 353","1","WI: Writing for the Profession","3","  WI","Lec","TR","1100-1215","TRIB 1213","Wright, Mary","19","Open",
"9180","ENGL 353","2","WI: Writing for the Profession","3","  WI","Lec","TR","1330-1445","TRIB 1213","Wright, Mary","19","Open",
"9182","ENGL 353","3","WI: Writing for the Profession","3","  WI","Lec","TR","0800-0915","MCM 207","Cobos, April","19","Open",
"9184","ENGL 353","4","WI: Writing for the Profession","3","  WI","Lec","TR","0930-1045","MCM 207","Cobos, April","19","Open",
"9185","ENGL 353","5","WI: Writing for the Profession","3","  WI","Lec","TR","1330-1445","MCM 216","Cobos, April","19","Open",
"9187","ENGL 356","1","WI: Film, Theory &amp; Culture","3","  WI","Lec","TR","1100-1215","MCM 260","Nichols, John","19","Open",
"9190","ENGL 372","1","Early Modern British Literatur","3","","Lec","TR","0930-1045","MCM 260","Apolloni, Jessica","25","Open",
"9191","ENGL 385","1","American Film","3","","Lec","M","1800-2045","MCM 216","Nichols, John","25","Open",
"9204","ENGL 395","1","SPC TP: Newspaper Writing","3","","Lec","MWF","1500-1550","MCM 162","Davis, Cynthia","25","Open",
"9256","ENGL 395","2","SPC TP: Shakespeare Mechanics","3","","Lec","MWF","1500-1550","FERG 208","Godwin, Laura","10","Open",
"9193","ENGL 410","1","Southern American Literature","3","","Lec","TR","1100-1215","FERG 220","Rose, Andrew","25","Open",
"9195","ENGL 423","1","Major Authors","3","","Lec","MWF","1400-1450","MCM 210","Hopkins, Patricia","25","Open",
"9197","ENGL 428","1","Literary Booms","3","","Lec","MWF","1000-1050","FORBES 2070C","Pollard, Scott","25","Open",
"9198","ENGL 450","1","Adv Creative Writing Workshop","3","","Lec","MWF","1100-1150","MCM 114","Eleftheriou, Joanna","25","Open",
"9196","ENGL 453","1","Writing Children&#39;s Picture Bks","3","","Lec","MW","1600-1715","MCM 162","Shortsleeve, Kevin","25","Open",
"9176","ENGL 454","1","WI: Writng for Civic Engagemnt","3","  WI","Lec","TR","1500-1615","MCM 164","Covington, Brooke","19","Open",
"9194","ENGL 462","1","Documentary Film and Community","3","","Lec","W","1800-2045","TRIB 1213","Anklam, James","14","Open",
"9188","ENGL 490","1","WI: Senior Seminar","3","  WI","Lec","MWF","1500-1550","MCM 314","Garton-Gundling, Kyle","19","Open",
"9189","ENGL 490","2","WI: Senior Seminar","3","  WI","Lec","MWF","1000-1050","MCM 357","Marinova, Margarita","19","Open",
"9183","ENGL 491","1","Internship in Writing","3","","Int","","","ARR ","Emmelhainz, Nicole","0","Closed",
"8188","ENGR 121","1","Engineering Design","3","","Lec","TR","1100-1215","LUTR 322","Riedl, Anton","34","Open",
"8189","ENGR 212","1","Electronics","3","","Lec","MWF","1400-1450","LUTR 269","Keshtkar Vanashi, Hessam","28","Open",
"8190","ENGR 212L","1","Electronics Laboratory","1","","Lab","W","1800-2045","LUTR 206","Staff, CNU","18","Open",
"8191","ENGR 212L","2","Electronics Laboratory","1","","Lab","T","1800-2045","LUTR 206","Keshtkar Vanashi, Hessam","18","Open",
"8192","ENGR 213","1","Discrete Structures-Comp Appl","3","","Lec","MWF","0900-0950","LUTR 322","Henry, Samuel","34","Open",
"8193","ENGR 213","2","Discrete Structures-Comp Appl","3","","Lec","MWF","1000-1050","LUTR 322","Henry, Samuel","34","Open",
"8662","ENVS 505","1","Technical &amp; Scientific Writing","3","","Lec","M","1730-2020","FORBES 2012","Atkinson, Robert","19","Open",
"8657","ENVS 525","1","Environmental Regulations","3","","Lec","R","1730-2020","FORBES 2070A","Burke, Russell","19","Open",
"8670","ENVS 535","1","Ornithology","4","","Lec","MWF","1100-1150","FORBES 2043","Sherwin, Richard","5","Open",
"8671","ENVS 535L","1","Ornithology Laboratory","0","","Lab","W","1300-1650","FORBES 2043","Sherwin, Richard","5","Open",
"8664","ENVS 538","1","Limnology &amp; Aquatic Biology","3","","Lec","T","1730-2020","FORBES 3014","Thompson, Jessica","19","Open",
"8659","ENVS 540","1","Environmental Microbiology","4","","Lec","MWF","1100-1150","FORBES 2070D","Knies, Jennifer","5","Open",
"8660","ENVS 540L","1","Environmental Microbiology Lab","0","","Lab","F","1300-1650","FORBES 1002","Knies, Jennifer","5","Open",
"8667","ENVS 555","1","GIS and Spatial Analysis Techn","4","","Lec","TR","0930-1045","FORBES 2051","Whiting, Gary","8","Open",
"8668","ENVS 555L","1","GIS and Spatial Analysis Techn","0","","Lab","T","1330-1720","FORBES 2051","Whiting, Gary","8","Open",
"8675","ENVS 690","1","Evidence-based Decsn Making","3","","Lec","W","1730-2020","FORBES 2070C","Waldien, David","19","Open",
"8677","ENVS 699","1","Thesis Research","1 - 6","","Ind","","","ARR ","Steven, Janet","24","Open",
"8861","EVST 220","1","Intro to Environmental Studies","3","","Lec","TR","0930-1045","MCM 160","Allison, James","19","Open",
"8134","FINC 300","1","Managerial Finance","3","","Lec","MW","1600-1715","LUTR 123","Guha, Sanjib","19","Open",
"8135","FINC 300","2","Managerial Finance","3","","Lec","MW","1800-1915","LUTR 123","Guha, Sanjib","19","Open",
"8136","FINC 324","1","Principles of Investment","3","","Lec","MWF","0800-0850","LUTR 123","Rahim, Niazur","27","Open",
"8137","FINC 324","2","Principles of Investment","3","","Lec","MWF","0900-0950","LUTR 123","Rahim, Niazur","27","Open",
"8138","FINC 325","1","Mgmt of Financial Institutions","3","","Lec","TR","1630-1745","LUTR 123","Guha, Sanjib","27","Open",
"8139","FINC 325","2","Mgmt of Financial Institutions","3","","Lec","TR","1800-1915","LUTR 123","Guha, Sanjib","27","Open",
"8140","FINC 424","1","Portfolio Management","3","","Lec","MWF","1100-1150","LUTR 123","Chen, Xian","24","Open",
"8141","FINC 424","2","Portfolio Management","3","","Lec","MWF","1300-1350","LUTR 123","Chen, Xian","24","Open",
"8142","FINC 428","1","WI:Financial Policy &amp; Strategy","3","  WI","Lec","TR","1330-1445","LUTR 123","Ji, Xiuqing","19","Open",
"8143","FINC 428","2","WI:Financial Policy &amp; Strategy","3","  WI","Lec","TR","1500-1615","LUTR 123","Ji, Xiuqing","18","Open",
"8144","FINC 428","3","WI:Financial Policy &amp; Strategy","3","  WI","Lec","MWF","1200-1250","LUTR 123","Rahim, Niazur","19","Open",
"8145","FINC 522","1","Advanced Corporate Finance","3","","Lec","TR","1330-1445","LUTR 242","Hall, Thomas","19","Open",
"8146","FINC 524","1","Modern Portfolio Management","3","","Lec","MW","1800-1915","LUTR 242","Haque Simu, Tahsina","19","Open",
"8147","FINC 525","1","Wealth Mgmt &amp; Personal Hedging","3","","Lec","TR","1930-2045","LUTR 242","Staff, CNU","19","Open",
"8149","FINC 552","1","Financial Reg &amp; Prof Responsib","3","","Lec","TR","1800-1915","LUTR 242","Bogenschneider, Bret","19","Open",
"8150","FINC 591","1","Intgrtd Finc Analysis &amp; Stateg","3","","Lec","TR","1630-1745","LUTR 242","Donaldson, William","19","Open",
"9259","FINC 595","1","SPC TP: Financial Time Series","3","","Lec","MW","1600-1715","LUTR 242","Shaltayev, Dmitriy","15","Open",
"9239","FNAR 117","1","3D Design","3","","Stu","MW","1030-1250","TFAC 119","Lytle, Ryan","18","Open",
"9241","FNAR 117","2","3D Design","3","","Stu","TR","1400-1620","TFAC 119","Henry, Gregory","18","Open",
"8960","FNAR 118","1","2D Design","3","","Stu","MW","1400-1620","TFAC 325","Lytle, Ryan","18","Open",
"8961","FNAR 118","2","2D Design","3","","Stu","TR","1030-1250","TFAC 325","Brahe, Christian","18","Open",
"8962","FNAR 121","1","Drawing I","3","","Stu","TR","1400-1620","TFAC 318","Harris, Christi","17","Open",
"8963","FNAR 128","1","Introduction to Digital Media","3","  AICE","Stu","MW","1030-1250","TFAC 228","Skees, Alan","16","Open",
"8964","FNAR 201","1","World Art in Context I","3","  AICE","Lec","MWF","1000-1050","TFAC 102","Staff, CNU","49","Open",
"8965","FNAR 201","2","World Art in Context I","3","  AICE","Lec","TR","1630-1745","TFAC 205","Stone, Ryan","19","Open",
"8966","FNAR 201","3","World Art in Context I","3","  AICE","Lec","TR","1800-1915","TFAC 205","Stone, Ryan","19","Open",
"9240","FNAR 201","4","World Art in Context I","3","  AICE","Lec","MWF","0900-0950","TFAC 205","Staff, CNU","19","Open",
"8967","FNAR 202","1","World Arts in Context II","3","  AICE","Lec","MW","1600-1715","TFAC 205","Stone, Ryan","19","Open",
"8968","FNAR 202","2","World Arts in Context II","3","  AICE","Lec","TR","1100-1215","TFAC 102","Wolff, Rebecca","49","Open",
"8969","FNAR 202","3","World Arts in Context II","3","  AICE","Lec","MWF","1100-1150","TFAC 102","Richardson, Margaret","95","Open",
"8970","FNAR 205","1","Digital Photography","3","  AICE","Stu","TR","1030-1250","TFAC 219","Skees, Kristin","16","Open",
"8971","FNAR 205","2","Digital Photography","3","  AICE","Stu","TR","1400-1620","TFAC 219","Skees, Kristin","16","Open",
"8973","FNAR 227","2","Darkroom Photography","3","","Stu","TR","1400-1620","TFAC 217","Bavaria, Christopher","8","Open",
"8975","FNAR 241","1","Ceramics I","3","  AICE","Stu","MW","1030-1250","TFAC 121","Henry, Gregory","8","Open",
"8979","FNAR 241","2","Ceramics I","3","  AICE","Stu","MW","1400-1620","TFAC 121","Stephenson, Barbara","16","Open",
"8981","FNAR 241","3","Ceramics I","3","  AICE","Stu","TR","1030-1250","TFAC 121","Henry, Gregory","16","Open",
"8983","FNAR 252","1","Printmaking I","3","","Lab","MW","1400-1620","TFAC 304","Skees, Alan","12","Open",
"8985","FNAR 324","1","Advanced Painting","3","","Lab","TR","1030-1250","TFAC 318","Harris, Christi","16","Open",
"8989","FNAR 327","1","Advanced Darkroom Photography","3","","Lab","TR","1030-1250","TFAC 217","Bavaria, Christopher","4","Open",
"8995","FNAR 331","1","Advanced Digital Photography","3","  AICE","Lab","MW","1030-1250","TFAC 219","Skees, Kristin","16","Open",
"8999","FNAR 335","1","Graphic Design Processes","3","","Lab","MW","0800-1020","TFAC 228","Skees, Alan","16","Open",
"8996","FNAR 341","1","Advanced Ceramics","3","","Lab","MW","1030-1250","TFAC 121","Henry, Gregory","8","Open",
"9002","FNAR 352","1","Advanced Printmaking","3","","Lab","MW","1400-1620","TFAC 304","Skees, Alan","6","Open",
"9004","FNAR 374","1","Asian Art","3","  AICE","Lec","MWF","1300-1350","TFAC 204","Richardson, Margaret","19","Open",
"9242","FNAR 378","1","Baroque Art","3","  AICE","Lec","TR","1500-1615","TFAC 102","Erhardt, Michelle","19","Open",
"9006","FNAR 403","1","WI:Adv Topics in Art History","3","  WI","Lec","TR","1330-1445","TFAC 102","Wolff, Rebecca","19","Open",
"9007","FNAR 488","1","Senior Seminar in Studio Art","3","","Lab","TR","0800-1030","TFAC 325","Harris, Christi","18","Open",
"9008","FNAR 490","1","WI: Senior Seminar in Art Hist","3","  WI","Lec","TR","0930-1045","TFAC 311","Wolff, Rebecca","12","Open",
"9042","FREN 102","1","Beginning French II","3","","Lec","MWF","0800-0850","MCM 357","Siewe Seuchie, Patricia","24","Open",
"9043","FREN 102","2","Beginning French II","3","","Lec","MWF","0900-0950","MCM 357","Siewe Seuchie, Patricia","24","Open",
"9045","FREN 200","1","Eff Comm in French","3","  LLFL","Lec","TR","1500-1615","MCM 366","Mulryan, Michael","19","Open",
"9047","FREN 200","2","Eff Comm in French","3","  LLFL","Lec","MWF","1200-1250","MCM 316","Siewe Seuchie, Patricia","19","Open",
"9049","FREN 200","3","Eff Comm in French","3","  LLFL","Lec","MWF","0800-0850","MCM 316","Benham-Langdon, Rebecca","19","Open",
"9052","FREN 202","1","Intermediate French II","3","  LLFL","Lec","TR","1330-1445","TFAC 205","Larson, Sharon","24","Open",
"9054","FREN 303","1","Reading &amp; Writing Seminar","3","  LLFL","Lec","TR","1330-1445","MCM 366","Mulryan, Michael","19","Open",
"9056","FREN 352","1","The Modern Era","3","  LLFL","Lec","TR","0930-1045","MCM 357","Larson, Sharon","19","Open",
"8372","GEOG 210","1","Intro to Human Geography","3","","Lec","MWF","0800-0850","FORBES 3012","Bono, Federica","35","Open",
"8373","GEOG 211","1","Geog of Human-Enviro Interact","3","  AINW","Lec","TR","1100-1215","LUTR 121","Finn, John","99","Open",
"8374","GEOG 308","1","Urban Social Geography","3","","Lec","MWF","0900-0950","FORBES 3012","Bono, Federica","6","Open",
"8375","GEOG 308","2","Urban Social Geography","3","","Lec","MWF","1000-1050","FORBES 3012","Bono, Federica","6","Open",
"8376","GEOG 388","1","Field Exploration in ANTH/GEOG","3","","Lec","MWF","1000-1050","LUTR 167","Timmer, Andria","9","Open",
"9059","GERM 102","1","Beginning German II","3","","Lec","MWF","0900-0950","MCM 212","McInnis, Brian","19","Open",
"9060","GERM 102","2","Beginning German II","3","","Lec","MWF","1100-1150","MCM 212","McInnis, Brian","19","Open",
"9062","GERM 102","3","Beginning German II","3","","Lec","MWF","1400-1450","FERG 208","McInnis, Brian","19","Open",
"9064","GERM 202","1","Intermediate German II","3","  LLFL","Lec","MWF","0900-0950","MCM 310","Deiulio, Laura","24","Open",
"9067","GERM 303","1","German Composition","3","  LLFL","Lec","MWF","1000-1050","MCM 212","McInnis, Brian","19","Open",
"9065","GERM 352","1","Studies in the Modern Era","3","  LLFL","Lec","MWF","1200-1250","MCM 212","Deiulio, Laura","19","Open",
"8808","HIST 111","1","Ancient and Medieval World","3","  AIGM","Lec","TR","0930-1045","MCM 314","Hyland, John","19","Open",
"8809","HIST 111","2","Ancient and Medieval World","3","  AIGM","Lec","TR","1500-1615","MCM 360","Santoro, Anthony","19","Open",
"8810","HIST 111","3","Ancient and Medieval World","3","  AIGM","Lec","TR","1630-1745","MCM 360","Santoro, Anthony","19","Open",
"8811","HIST 111","4","Ancient and Medieval World","3","  AIGM","Lec","MWF","1100-1150","MCM 207","Kreiner, Jared","19","Open",
"8812","HIST 111","5","Ancient and Medieval World","3","  AIGM","Lec","MWF","1200-1250","MCM 207","Kreiner, Jared","19","Open",
"8813","HIST 112","1","The Modern World","3","  AIGM","Lec","MWF","1100-1150","MCM 357","Connell, William","19","Open",
"8814","HIST 112","2","The Modern World","3","  AIGM","Lec","MWF","1200-1250","MCM 357","Connell, William","19","Open",
"8815","HIST 112","3","The Modern World","3","  AIGM","Lec","TR","1100-1215","MCM 307","Xu, Xiaoqun","19","Open",
"8816","HIST 112","4","The Modern World","3","  AIGM","Lec","TR","1330-1445","MCM 357","Stenner, David","19","Open",
"8817","HIST 112","5","The Modern World","3","  AIGM","Lec","TR","1630-1745","MCM 257","Black, Sara","19","Open",
"8818","HIST 112","6","The Modern World","3","  AIGM","Lec","TR","1500-1615","MCM 257","Black, Sara","19","Open",
"8819","HIST 112","7","The Modern World","3","  AIGM","Lec","MWF","0900-0950","MCM 364","Harshman, Deirdre","19","Open",
"8820","HIST 112","8","The Modern World","3","  AIGM","Lec","MWF","1000-1050","MCM 364","Harshman, Deirdre","19","Open",
"8821","HIST 121","1","Early America to the Civil War","3","  AIDE  ","Lec","MWF","0900-0950","MCM 160","Shuck-Hall, Sheri","29","Open",
"8822","HIST 121","2","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1100-1150","MCM 164","Wood, Elizabeth","19","Open",
"8823","HIST 121","3","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1200-1250","MCM 164","Wood, Elizabeth","19","Open",
"8824","HIST 121","4","Early America to the Civil War","3","  AIDE  ","Lec","TR","0800-0915","MCM 357","White, William","19","Open",
"8825","HIST 121","5","Early America to the Civil War","3","  AIDE  ","Lec","MWF","0800-0850","MCM 164","Stokes, Brian","19","Open",
"8826","HIST 121","6","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1500-1550","FORBES 2088","Stokes, Brian","19","Open",
"8827","HIST 121","7","Early America to the Civil War","3","  AIDE  ","Lec","TR","1500-1615","MCM 207","Harshman, Matthew","19","Open",
"8828","HIST 122","1","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1100-1215","MCM 160","Allison, James","29","Open",
"8829","HIST 122","2","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0800-0850","MCM 207","Phillips, Rolande","19","Open",
"8830","HIST 122","3","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0900-0950","MCM 207","Phillips, Rolande","19","Open",
"8831","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1500-1550","MCM 257","Stewart, Nathan","19","Open",
"8833","HIST 122","6","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1630-1745","MCM 207","Harshman, Matthew","19","Open",
"8834","HIST 211","1","Comic Books &amp; American Society","3","  AICE","Lec","MWF","1300-1350","MCM 160","Puaca, Brian","19","Open",
"8835","HIST 211","2","Comic Books &amp; American Society","3","  AICE","Lec","MWF","1400-1450","MCM 160","Puaca, Brian","19","Open",
"8836","HIST 213","1","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","1100-1215","MCM 312","Hyland, John","29","Open",
"8837","HIST 214","1","The Black Death","3","  AIWT","Lec","MWF","1300-1350","MCM 307","Cartwright, Charlotte","19","Open",
"8838","HIST 214","2","The Black Death","3","  AIWT","Lec","MWF","1400-1450","MCM 307","Cartwright, Charlotte","19","Open",
"8839","HIST 216","1","Isr/Pal:One Land, 2 Peoples","3","  AIGM","Lec","TR","1500-1615","MCM 357","Stenner, David","19","Open",
"9253","HIST 299","1","IND ST: Race Memory &amp; Civil Ri","3","","Ind","","","ARR ","Puaca, Laura","0","Closed",
"8840","HIST 300","1","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","MWF","0900-0950","MCM 312","Hamilton, Phillip","15","Open",
"8841","HIST 300","2","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","MWF","1000-1050","MCM 312","Hamilton, Phillip","15","Open",
"8842","HIST 302","1","The Roman Republic","3","","Lec","TR","1330-1445","MCM 164","Hyland, John","19","Open",
"8843","HIST 317","1","Europe Since 1945","3","","Lec","MW","1600-1715","MCM 312","Puaca, Brian","19","Open",
"8844","HIST 321","1","Soviet History and Beyond","3","","Lec","MWF","1400-1450","MCM 164","Harshman, Deirdre","19","Open",
"8845","HIST 324","1","America &amp; The 2nd World War","3","","Lec","MWF","1000-1050","MCM 310","Falk, Andrew","19","Open",
"8846","HIST 324","2","America &amp; The 2nd World War","3","","Lec","MWF","1100-1150","MCM 310","Falk, Andrew","19","Open",
"8849","HIST 346","1","Hist of the American Frontier","3","","Lec","TR","1330-1445","MCM 307","Allison, James","19","Open",
"8847","HIST 347","1","Atlntc Wrld Encountr 1400-1700","3","","Lec","MWF","1300-1350","MCM 357","Connell, William","19","Open",
"8850","HIST 348","1","Intro-Historical Archaeology","3","","Lec","F","1400-1700","MCM 360","Outlaw, Alain","19","Open",
"8848","HIST 352","1","Colonial North America to 1776","3","","Lec","MWF","1000-1050","MCM 160","Shuck-Hall, Sheri","19","Open",
"8851","HIST 355","1","Civil War and Reconstruction","3","","Lec","MWF","1200-1250","MCM 362","Hamilton, Phillip","19","Open",
"8852","HIST 368","1","Modern Japanese History","3","","Lec","TR","1330-1445","MCM 314","Xu, Xiaoqun","19","Open",
"8853","HIST 382","1","Disease and Rise of Modern Med","3","","Lec","TR","0930-1045","MCM 262","Black, Sara","19","Open",
"8854","HIST 397","1","Medicine &amp; African Americn Exp","3","","Lec","MWF","1300-1350","MCM 164","Wood, Elizabeth","19","Open",
"8855","HIST 415","1","The Byzantine Empire","3","","Lec","W","1800-2100","MCM 101","Santoro, Anthony","15","Open",
"8856","HIST 479","1","(De)Colonizing the Middle East","3","","Lec","T","1800-2045","MCM 307","Stenner, David","15","Open",
"8857","HIST 489","1","Womn &amp; Socl Movmnts in US Hist","3","","Lec","R","1800-2045","MCM 307","Puaca, Laura","15","Open",
"8858","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","M","1800-2045","MCM 207","Cartwright, Charlotte","12","Open",
"8859","HIST 490","2","WI: Senior Seminar","3","  WI","Lec","T","1630-1915","MCM 357","Xu, Xiaoqun","12","Open",
"8860","HIST 491","1","Practicum","3","","Int","MWF","0800-0850","MCM 160","Shuck-Hall, Sheri","12","Open",
"8807","HIST 530","1","The World Historian as Teacher","3","","Lec","W","1800-2045","MCM 207","Cartwright, Charlotte","15","Open",
"8039","HONR 010","1","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","49","Open",
"8041","HONR 010","2","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","49","Open",
"8042","HONR 010","3","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","49","Open",
